PlayerName,Week,Distance,RunningDistance/Min,HSR,MaxSpeed,SprintMetres,AccelMetres,AccelLoadTotal,AccelLoadDensity,AccelLoadDensityIndex,RHIEfforts/Bout,EWMA_Distance,EWMA_RunningDistance/Min,EWMA_HSR,EWMA_MaxSpeed,EWMA_SprintMetres,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,EWMA_AccelLoadDensityIndex,EWMA_RHIEfforts/Bout,InjuredNextWeek
Athlete BS,112,3403.946203,80.874865,273.2774975,8.20793,6.4925,156.265,957.4083125,0.371795,2.8129375,4.64394,3789.463926,72.72009861,294.7454197,8.29133611,5.296199113,183.2551767,1070.646849,0.338841768,2.835788537,4.495590193,0
Athlete BT,112,3361.191227,70.91576667,234.8433333,7.98423,0,171.4566667,1031.151833,0.36639,3.07355,4.033333333,4121.804318,76.1792807,248.5724623,8.106102124,2.276872428,216.0985422,1271.444618,0.394633396,3.101539423,3.972232797,0
Athlete BV,112,1760.71509,69.80317,0,5.38084,0,26.28,509.87412,0.3369,2.89584,0,2879.268426,64.82678833,13.02234262,6.018386008,0,55.52443602,867.2040616,0.319777474,2.975370993,1.134006356,0
Athlete BW,112,4538.717085,75.4687125,121.1675,6.70229,0,143.165,1439.137398,0.3969375,3.16545,3.833335,4558.341608,74.91321214,124.6836371,6.754117024,0,146.7544574,1406.415189,0.385576537,3.086609425,3.665607443,0
Athlete BY,112,4756.668803,85.20769667,306.7866633,7.897936667,0,260.0933367,1469.338893,0.436496667,3.077923333,4.125,4545.04624,83.74633763,258.2972496,7.744881256,0.000287597,237.829162,1401.435547,0.428738269,3.072813401,4.118402908,0
Athlete CK,112,4297.025327,77.28515,337.0166633,8.111943333,0,206.95,1331.60264,0.39526,3.084293333,4.50463,4989.417319,81.5229457,335.6908311,7.965254913,0,222.181907,1541.573053,0.420264383,3.113660699,4.338617495,0
Athlete CN,112,520.11633,65.71412,19.86,5.86495,0,13.36,148.54059,0.31279,2.85591,0,2199.710961,65.74692667,22.45333333,5.85715,0,68.13866667,645.1474593,0.319812667,2.921664667,2.406666667,0
Athlete CQ,112,4330.772245,74.602445,77.8,6.487175,0,164.735,1431.342635,0.408525,3.30371,3.25,4075.06331,70.39984248,107.0926952,6.687000838,0.024191434,139.4802568,1273.742565,0.366514136,3.106274121,3.634455857,0
Athlete CV,112,4811.025428,75.3763525,150.68,7.1962925,0,223.15,1589.553498,0.4088375,3.264015,3.83601,4934.205041,75.09606628,194.9785193,7.363956842,0,230.6941183,1611.299988,0.405074659,3.248687858,4.163587694,0
Athlete E,112,4808.720565,75.158985,138.195,6.909165,0,158.1675025,1479.369705,0.383625,3.062675,4.055555,4811.092578,76.24819459,160.861108,7.151902243,0,147.5822136,1425.828119,0.377140813,2.974230442,3.648632393,0
Athlete H,112,3608.335393,66.96168,196.2466667,7.46002,0,216.7166667,1256.73748,0.391013333,3.514833333,2.253966667,3212.733761,66.24860321,266.4153601,7.238204845,0.010946359,210.2669841,1098.613341,0.378311103,3.415826544,3.236934403,0
Athlete I,112,5060.061128,78.3512425,246.2925,7.36204,0,236.9175,1589.624525,0.4052875,3.104365,4.475,4447.419013,70.10287323,212.1797241,7.088329167,0.000140434,197.9510217,1379.572886,0.360081031,3.019010952,3.647819892,0
Athlete J,112,4924.527718,77.05252,132.4475,7.2003725,0,163.6425,1539.392568,0.395735,3.0878475,4.0208325,4876.677767,77.26512947,144.8396971,7.265624115,0,155.5270476,1475.736573,0.387530854,3.018245733,3.925843263,0
Athlete Q,112,4537.4668,67.41348,2.12,5.54933,0,88.86,1448.84105,0.35876,3.19306,3.33333,4386.77712,59.16583249,27.36967901,5.969632321,0,80.77807407,1345.845972,0.30424716,3.07628163,3.835719136,0
Athlete Y,112,4834.508713,74.6894975,205.290005,7.256085,0,175.9425,1450.182843,0.369125,2.9672225,3.496155,4372.328407,74.20256883,208.2395016,7.31528222,0.000376253,160.7538645,1311.482875,0.3695092,2.991018617,3.670614778,0
Athlete AC,113,5609.861207,80.55614,248.1366667,7.344786667,0,232.8966667,1745.23802,0.41857,3.121226667,4.03846,4740.991085,79.64702995,167.8932789,7.267600112,2.61E-06,195.0611605,1466.472389,0.410895652,3.095953387,3.889954574,0
Athlete AL,113,3226.469533,65.50262333,89.82,6.883856667,0,131.6666667,995.78176,0.337393333,3.089706667,4.0873,2933.251658,61.03427889,95.36030178,6.877593306,0,134.4255845,894.3218432,0.308509116,3.041618684,3.093181005,0
Athlete AM,113,5178.78486,75.66982,214.73,8.203423333,0,205.1633333,1491.267107,0.361243333,2.86869,3.962963333,4510.711635,75.42327327,210.5862778,7.908902333,9.97E-05,184.2305096,1290.354242,0.357108833,2.850372031,3.985823831,0
Athlete AO,113,4117.088745,72.600345,224.695,8.34773,0,232.635,1256.393515,0.36734,3.04551,4.214285,4206.441913,72.01656796,255.3045516,8.492391376,0.162548906,223.6844926,1297.081064,0.368693743,3.070265156,4.151989837,0
Athlete AQ,113,6024.816793,87.79974333,323.90667,7.954753333,0,203.2466667,1557.414967,0.378216667,2.586366667,4.447296667,5689.366367,86.77207071,360.2893497,8.208362372,0.228555923,206.6523916,1486.185473,0.379971927,2.631827647,4.450880627,0
Athlete AR,113,4429.60129,73.50148,48.95,6.32888,0,149.9266667,1229.092953,0.322276667,2.629346667,2.51852,4450.015006,73.29078099,59.14910576,6.54348878,0.002979413,161.82952,1303.737333,0.34380853,2.814463001,2.833048263,0
Athlete AW,113,2433.20925,92.53809,121.9466667,6.386,0,132.37,631.8863667,0.37052,2.575656667,8.875,3357.324449,81.69500699,166.4450186,7.13043505,7.95E-05,187.1552991,1025.457823,0.383301746,2.957067865,5.723921927,0
Athlete AZ,113,4278.114445,75.03965,333.6,9.322125,19.23,253.58,1363.601525,0.395355,3.170335,4.333335,4902.981284,75.71962325,352.5666444,9.027114011,11.19308865,283.6624786,1562.882941,0.400861847,3.181364039,4.099754781,0
Athlete BA,113,3767.554767,62.09261333,46.54,6.587243333,0,120.3666667,1211.09346,0.329896667,3.232106667,3.583333333,4065.8592,64.60625784,56.04769114,6.532032924,0.000321404,124.1256062,1267.170722,0.333784191,3.137145593,3.440282666,0
Athlete BD,113,4680.575623,76.33972,272.00333,7.833663333,0,160.9466667,1474.36214,0.399193333,3.138513333,5.548566667,4161.133922,77.99426328,208.7295012,7.920259784,1.15E-05,148.3814755,1280.252625,0.397963509,3.066186846,5.275879547,0
Athlete BI,113,3000.587237,87.87506333,73.39,6.64706,0,127.67,942.03219,0.40896,2.908423333,2.694443333,3252.717996,75.6179056,73.94917163,6.558545929,0,132.6758142,1041.438698,0.394440531,3.211734061,3.426952201,0
Athlete BJ,113,3431.328713,71.06202,223.9300033,7.799053333,0,136.8766667,1122.467477,0.382276667,3.25879,5.31111,4106.914075,72.65924597,222.4408971,7.59722395,6.87E-05,178.9360428,1340.325171,0.391312105,3.245362547,5.238503961,0
Athlete BN,113,4374.187083,71.03081,314.9033333,8.19414,2.39,204.0933333,1375.28484,0.368853333,3.165256667,4.727513333,4450.652473,71.65083622,326.2667712,8.203971096,1.791993553,223.0750087,1391.971461,0.369903125,3.133297093,4.501179262,0
Athlete BO,113,4377.899943,74.92869667,146.9233333,7.92354,0,167.5366667,1263.318517,0.358803333,2.881483333,3.425926667,4446.216475,72.7540628,129.0693172,7.512698522,0,160.4581591,1315.056304,0.357423452,2.951275547,3.495819656,0
Athlete BS,113,5415.86066,79.69057667,534.1366733,8.751313333,2.036666667,288.0866667,1549.959767,0.37682,2.856523333,4.663846667,4216.406557,80.88373828,394.0372008,8.473475371,4.22906517,220.5390912,1200.842265,0.377594718,2.832108287,4.577014103,0
Athlete BT,113,3769.47934,67.12285,355.464995,8.01849,0,221.06,1085.91182,0.320605,2.88222,4.65278,3737.870367,68.72222241,284.1616507,8.039965131,0.798902606,195.190775,1113.538058,0.342557537,2.980684768,4.302879695,0
Athlete BW,113,4983.8845,73.62262667,104.94,6.62631,0,127.3333333,1535.992523,0.37409,3.064603333,3.722223333,4663.79029,73.0222033,106.0693718,6.635813898,0,135.0897246,1456.4562,0.377676444,3.114177704,3.751861527,0
Athlete BY,113,5194.838053,76.55996,307.7499967,7.854863333,0,248.7266667,1645.895527,0.40393,3.193426667,4.527776667,4722.761438,79.4475788,290.4109123,7.826085681,8.52E-05,243.6414806,1499.200657,0.417779858,3.176784218,4.165739997,0
Athlete CK,113,4250.12665,74.45538,369.925005,8.25668,0,249.47,1245.41523,0.36116,2.91615,4.72778,4466.537463,75.74601656,333.6482178,8.0953357,0,226.4059907,1355.001068,0.381082006,3.02822966,4.530850934,0
Athlete CN,113,2565.52197,64.93622,55.68,6.46304,0,77.3,786.87967,0.33195,3.06713,3,2321.647964,65.47669111,33.52888889,6.059113333,0,71.19244444,692.3915296,0.323858444,2.970153111,2.604444444,0
Athlete CV,113,5239.770223,76.17951333,219.5833367,7.739153333,0,251.7933333,1676.00966,0.403136667,3.178083333,4.4747,4934.397858,76.1329731,183.0456553,7.485515301,0,234.9075001,1593.441933,0.405743988,3.205718812,4.096559494,0
Athlete D,113,1474.13611,85.19376,63.63,5.8684,0,110.94,358.23622,0.32537,2.43014,3,3075.031689,74.48445063,105.4671929,6.636649969,0,126.1917767,889.5204474,0.329040651,2.761140465,3.660692382,0
Athlete E,113,3495.26712,71.58722667,92.65333333,6.963933333,0,108.5033333,1048.89937,0.362123333,3.05554,3.75,4402.013403,72.97791996,121.0691068,7.040969612,0,138.4094984,1325.549955,0.366408664,3.023000258,3.7610503,0
Athlete H,113,2727.25891,62.166585,303.335,7.42644,0,123.655,776.252195,0.304195,2.92504,4.416665,3210.206525,63.98399993,238.4138983,7.452147372,0.003840828,168.647626,1010.617021,0.33886989,3.157691536,3.414030814,0
Athlete I,113,4265.747695,75.17157,137.290005,7.39744,0,170.755,1347.494405,0.39061,3.14153,3.333335,4792.359161,73.71578268,195.8613792,7.33260114,3.84E-05,216.38357,1527.866279,0.387679769,3.145071628,3.907382406,0
Athlete J,113,4657.56894,71.87787667,154.9099967,7.41178,0,146.9466667,1502.38439,0.38515,3.219456667,4.077563333,4832.121442,73.6185145,148.628531,7.306324088,0,156.4990674,1535.817094,0.387212055,3.161453398,4.107863069,0
Athlete Q,113,4370.93872,64.15774,36.26,6.47946,0,81.69,1282.70596,0.31317,2.93462,3,4381.497653,60.82980166,30.33311934,6.139574881,0,81.08204938,1324.799301,0.30722144,3.029061086,3.557146091,0
Athlete Y,113,2814.405395,69.93879,93.875,7.38465,0,84.585,887.113265,0.356775,3.06549,2.25,4224.686319,72.17312763,156.9589679,7.31460018,0.000102907,146.1188775,1299.942368,0.366035294,3.045394579,3.248012418,0
Athlete AC,114,5278.840307,71.02065333,153.5633333,6.844663333,0,187.36,1719.944007,0.380603333,3.261716667,2.407406667,5224.342274,74.30862072,182.6944283,7.046378922,7.73E-07,196.0420723,1667.486426,0.392197107,3.200458905,2.944601108,0
Athlete AL,114,3259.586403,68.294695,52.5775,6.4065275,0,113.745,1020.393378,0.3443525,3.117075,3.5333325,3104.286767,66.82679933,65.79611124,6.670154023,0,117.2876822,970.0337884,0.339218683,3.112336401,3.35549448,0
Athlete AM,114,4729.01204,74.91549,226.185,7.243955,0,193.8825,1341.351718,0.345385,2.795405,2.975,4695.599648,75.32551846,219.1359638,7.560293096,2.53E-05,188.7323075,1340.86255,0.350846345,2.816579144,3.259805454,0
Athlete AR,114,4489.214845,76.7953075,79.3375,6.67079,0,160.785,1377.55375,0.380605,3.0156125,4.002975,4586.941151,75.65102468,66.74236436,6.63046011,0.000755017,163.8446737,1394.722253,0.370805963,2.968948771,3.670864787,0
Athlete AW,114,4009.82111,78.987535,226.42,8.003615,0,219.3325,1365.97994,0.4333375,3.320485,5.1183,3701.097831,84.53634549,217.404943,7.548608291,2.01E-05,210.9587649,1226.196499,0.431444996,3.172153611,6.911470141,0
Athlete AZ,114,4939.737548,77.17294,378.9025025,8.572165,0,328.5525,1666.962528,0.42599,3.33721,4.203125,4822.553025,77.95822753,358.4104978,8.766440547,6.533090184,301.6352092,1584.194193,0.42075442,3.253988642,4.227741535,0
Athlete BA,114,3561.350463,66.79005667,55.46333333,6.386026667,0,109.5766667,1001.992957,0.3074,2.808246667,1,3740.394622,65.73126195,51.56116775,6.442019632,9.52E-05,107.5699327,1103.676372,0.31791902,2.942188818,2.186009679,0
Athlete BD,114,4266.139235,79.8865675,198.4275,7.6652325,0,161.0325,1338.14632,0.406185,3.1099,4.5158725,4390.70864,80.17503293,232.6026942,7.760699099,2.91E-06,158.1652781,1368.509515,0.407521325,3.086425006,4.89116106,0
Athlete BI,114,3725.146235,71.653165,100.4475,6.8542275,0,123.66,1212.667815,0.386655,3.255745,3.125,3465.86482,78.47622268,84.34629593,6.71086948,0,124.8902128,1120.454003,0.401764842,3.154774798,3.249601273,0
Athlete BJ,114,4304.000243,79.059325,245.012505,7.96286,0,191.195,1427.889265,0.4276675,3.306715,4.262815,4136.434652,77.17091947,226.2727072,7.901773269,1.74E-05,181.4447444,1355.305976,0.41252611,3.253588339,4.725516056,0
Athlete BN,114,4381.941015,75.3253725,349.7250025,8.66643,2.2275,228.01,1340.863553,0.3787725,3.036775,4.14542,4460.131608,75.07359647,356.0170189,8.565830096,2.544437938,225.9067403,1365.122508,0.377664669,3.041359978,4.312482438,0
Athlete BS,114,3881.46123,75.78512,311.29,8.43317,0,126.81,908.39736,0.29561,2.34035,3.33333,4602.794365,78.78627331,416.2393519,8.527702788,2.209430949,207.1822489,1238.87527,0.347548478,2.656840156,4.305586114,0
Athlete BT,114,4544.89679,83.84252667,371.71667,7.928966667,5.396666667,300.69333,1477.69399,0.44622,3.323986667,4.545453333,4374.934059,80.06698056,341.1352626,8.174811308,4.097489373,254.8764866,1341.222729,0.401927224,3.07616895,4.347617762,0
Athlete BW,114,3446.244477,76.42491333,39.63333333,6.278833333,0,72.23,994.5439667,0.36432,2.878133333,3.25,4162.977556,75.66295554,66.96327067,6.423642883,0,97.40498014,1248.788254,0.37177228,2.966823517,3.474831811,0
Athlete BY,114,4354.836397,76.63384667,210.5,7.099953333,0,221.13,1314.471817,0.37372,2.92891,3.61111,4834.232215,80.32229742,260.4750839,7.462307856,2.52E-05,235.7842659,1477.937829,0.401344896,3.013542608,4.047049999,0
Athlete CK,114,4293.419188,80.6205,251.1225,7.290255,0,221.5924975,1297.27177,0.3963575,2.9500125,4.2708325,4534.167014,79.34768742,316.7044588,7.758853064,0,248.3702851,1376.951634,0.393765551,2.982046774,4.460091071,0
Athlete CN,114,4415.33032,64.16559,24.73,6.12589,0,147.11,1367.83068,0.3281,3.09791,4,3019.542083,65.03965741,30.59592593,6.081372222,0,96.4982963,917.537913,0.325272296,3.012738741,3.06962963,0
Athlete CO,114,3951.63525,67.03785,64.53,6.22924,0,157.87,1290.4884,0.36077,3.26571,3.6,3971.671002,59.91125133,62.46066667,6.373688444,0,130.4864444,1245.806834,0.313431778,3.154679333,3.651852889,0
Athlete CV,114,4629.548223,74.7193525,151.5725025,7.1254375,0,208.53,1403.824785,0.364125,2.978185,3.875,4738.818607,75.53580437,156.9485289,7.224070815,0,209.6419168,1469.994491,0.379174107,3.04948236,4.091585219,0
Athlete D,114,2022.909305,72.0197775,315.024995,6.3173575,0,199.7375,688.314315,0.413335,3.603245,7.0625,2294.253424,74.95375073,247.9443418,6.364306934,0,164.7410333,708.1756469,0.379502616,3.213835334,6.131827184,0
Athlete E,114,3886.058048,74.394855,133.825,6.9001725,0,120.405,1224.989543,0.376055,3.0952975,3.25,3886.546046,74.22044069,128.661775,6.989512714,0,123.0869132,1208.276568,0.374942878,3.081315951,3.551858101,0
Athlete I,114,4971.776845,73.7876725,239.4575,7.3395675,0,241.3725,1625.184753,0.39225,3.2138325,3.8375,4663.032647,73.77977385,188.3665855,7.22840515,1.23E-05,209.5563614,1494.663489,0.385384555,3.148676603,3.684314106,0
Athlete J,114,4421.956433,70.302975,84.51,6.9550775,0,105.3625,1449.44603,0.370275,3.21221,4.475,4455.001602,71.42761744,106.1618099,7.025545112,0,120.4932806,1449.099197,0.375930599,3.197120569,4.391807162,0
Athlete Q,114,3165.43896,64.52705,16.42,5.93903,0,87.57,955.59482,0.32114,3.01884,3.66667,3976.144756,62.06221778,25.69541289,6.072726587,0,83.24469959,1201.731141,0.31186096,3.025654058,3.59365406,0
Athlete Y,114,4295.926545,72.184385,158.4575,7.29144,0,131.9225,1358.24154,0.3727525,3.160015,3.9523825,3916.848603,71.97964572,140.4454403,7.350741971,3.30E-05,128.7538063,1238.880497,0.369969323,3.119782272,3.356946486,0
Athlete AC,115,4512.214663,70.62916,103.2675,6.937025,0,170.4499975,1496.483368,0.3871525,3.3393775,3.635715,4834.645698,72.33876278,136.8053278,6.987919909,1.96E-07,182.0095269,1572.37409,0.388843495,3.280684448,3.404695892,0
Athlete AL,115,3728.99082,69.58555,81.49666667,6.252196667,0,132.6166667,1121.201583,0.347193333,2.9886,3.86111,3531.023784,68.0915861,74.3958369,6.399798192,0,126.4024713,1078.145403,0.343504307,3.048314591,3.714015848,0
Athlete AM,115,4664.150822,66.27726,300.655005,7.46937,0,251.8825,1414.014955,0.3286525,3.17191,4.0130675,4645.207341,69.57649513,261.1537117,7.479011661,4.99E-06,229.0764126,1381.635654,0.337280976,3.077120942,3.736385306,0
Athlete AR,115,3237.516685,70.550245,61.445,6.55432,0,101.175,1064.712065,0.363715,3.14846,3.958335,4241.573418,71.37824602,76.90974923,6.626344304,0.0002065,140.3074749,1338.321699,0.363083298,3.096916074,3.937706908,0
Athlete AW,115,6552.31787,74.92645,607.69999,8.85843,0,423.11,2146.13353,0.40677,3.27538,3.90476,4393.24216,78.35223755,332.2334139,8.210800721,6.61E-06,261.5294921,1449.131531,0.414581793,3.224455339,5.083923431,0
Athlete AZ,115,3626.07614,73.0739925,388.2125075,8.2384975,5.355,244.3149975,1215.864693,0.3795575,3.3437225,7.0182525,3996.495822,74.29652164,364.997295,8.41253983,4.26548695,264.6762122,1338.739677,0.39796183,3.359616985,5.718820396,0
Athlete BA,115,4383.432387,64.36372667,63.63333333,6.472296667,0,110.39,1251.799743,0.305003333,2.849883333,3.11111,4100.915252,66.0381665,64.54306205,6.532369644,2.82E-05,116.8568936,1169.89676,0.310783537,2.848892366,2.425483979,0
Athlete BD,115,4106.216668,74.7620475,271.2000025,7.79522,0,174.3550025,1342.14614,0.408795,3.3400175,4.545165,4155.585213,75.90033759,237.8570145,7.685295192,5.76E-07,170.5949952,1345.225673,0.406415941,3.280567625,4.583924098,0
Athlete BE,115,2279.435303,64.2323375,369.197495,7.016755,0,194.2,692.607085,0.32398,3.0848675,5.7,2683.284792,64.99857999,258.7108797,6.869247447,0,170.8037185,850.2454368,0.342862519,3.185467721,5.126908473,0
Athlete BI,115,3206.762327,67.08665,77.55333333,6.579046667,0,103.5366667,1064.029293,0.377726667,3.36062,3.746033333,3402.294802,69.9630568,93.74853862,6.791937924,0,115.6011527,1119.830105,0.382433639,3.304080899,3.118942668,0
Athlete BJ,115,4593.893463,75.278855,229.5249975,7.53605,0,234.22,1552.059428,0.424265,3.424925,5.1005025,4215.748519,76.02175736,230.24535,7.733426448,3.44E-06,209.7248261,1418.202323,0.424209417,3.398149055,4.829506104,0
Athlete BN,115,4728.325128,65.392305,381.6399975,8.1956975,0,246.7749975,1455.656165,0.3387375,3.1890825,4.390475,4367.209974,67.75828017,336.2289779,8.248071037,0.502605025,230.3755887,1354.074097,0.350836077,3.180795829,4.365679062,0
Athlete BS,115,2277.43347,65.598845,340.925005,8.22003,0,131.83,565.517755,0.268635,2.48941,5.714285,3580.011314,72.2221724,378.4446416,8.465235993,1.227461638,168.4901383,938.5196917,0.308324154,2.565952309,4.630087285,0
Athlete BT,115,4905.035735,76.482915,257.225,8.00437,5.885,172.28,1446.699075,0.367465,2.901895,4.395835,4570.999405,75.85487894,341.5380176,8.031939523,4.707160014,241.1566029,1425.558357,0.392600108,3.147061883,4.507038952,0
Athlete BW,115,4961.133627,68.03760667,157.32,7.254113333,0,137.2966667,1513.858327,0.343763333,3.042856667,4.694443333,4404.378679,71.48675745,112.8592407,6.836214681,0,112.5211052,1331.131682,0.355531169,3.001317462,4.298097697,0
Athlete BY,115,3661.082198,69.45105,243.7025025,7.3763675,0,229.375,1237.220085,0.3885225,3.4321125,3.53409,4158.340231,70.68294415,243.0587572,7.348712288,6.40E-06,237.3758016,1358.060028,0.381839699,3.304274324,3.680471816,0
Athlete CK,115,6279.100627,81.83622333,519.0500067,8.294383333,0,280.58,1866.296287,0.409823333,2.999593333,4.457976667,5006.990078,81.05698733,369.2849281,7.823064178,0,226.1892131,1492.751177,0.402617618,2.976727468,4.307638802,0
Athlete CM,115,2748.85059,69.74978,198.64999,8.39108,0,157.75,991.36835,0.41925,3.60648,5.14286,3508.601476,75.977434,209.311998,8.059132,3.098,162.738,1162.259744,0.420254,3.328952,4.31746,0
Athlete CN,115,4958.87427,62.30668,80.3,6.20185,0,142.05,1454.69645,0.30463,2.93352,3.4,3665.986145,64.12866494,47.16395062,6.121531481,0,111.6821975,1096.590759,0.318391531,2.986332494,3.179753086,0
Athlete CV,115,5343.562865,63.921825,144.44,6.947085,0,212.305005,1664.84083,0.332495,3.11526,4.10326,5207.014909,69.14946705,170.9422488,7.154880779,0,226.3441584,1615.353537,0.352251251,3.077170645,3.933400573,0
Athlete D,115,4221.151367,60.98204333,136.5666667,6.869556667,0,133.1766667,1253.434607,0.298083333,2.959243333,2.266666667,3250.087647,66.42282741,187.3688926,6.696336939,0,162.8416726,995.8840265,0.345460481,3.176381466,3.506372622,0
Athlete E,115,5043.272723,67.40782,160.6533333,7.057466667,0,166.70667,1582.431487,0.347183333,3.11648,3.958333333,4328.823295,70.56046453,142.3916502,6.973068327,0,137.1844772,1343.370494,0.358921472,3.086470172,3.520975204,0
Athlete I,115,4177.661063,64.75385667,119.98,7.368036667,0,200.3466667,1358.169373,0.355336667,3.397973333,3.277776667,4473.786214,68.6634964,191.3072038,7.345839892,2.85E-06,225.3049267,1477.416504,0.376451367,3.37609049,3.618022508,0
Athlete J,115,5166.750363,68.24842333,150.5566667,7.390973333,0,134.5,1583.74173,0.3501,3.071413333,3.566666667,4871.553188,69.50370436,131.3811986,7.411232588,0,127.105658,1539.182678,0.363824985,3.151499239,3.833188511,0
Athlete Q,115,3705.74023,54.07721,11.29,5.72684,0,86.67,1256.02902,0.30548,3.38941,3,3886.009914,59.40054852,20.8936086,5.957431058,0,84.38646639,1219.830434,0.309733973,3.146906038,3.395769374,0
Athlete Y,115,6500.33322,72.18651,455.215005,7.754705,0,235.865,1933.54446,0.35733,2.973735,3.935715,5317.036621,72.56350259,316.212387,7.566276223,9.03E-06,175.7808274,1593.896681,0.361840328,3.023093399,3.813887201,0
Athlete AC,116,4240.271455,77.75977,41.87,6.760335,0,141,1356.025945,0.407005,3.14818,2.666665,4541.420645,75.60088956,94.47051702,6.926862325,5.36E-08,162.1473903,1466.753449,0.401298435,3.206757627,2.971491825,0
Athlete AL,116,3339.28943,73.32954667,54.72333333,6.624696667,0,143.24,1090.33206,0.396746667,3.238533333,2.233333333,3466.063139,72.20155218,58.53148254,6.350157859,0,137.6851767,1092.950127,0.377104486,3.131328521,2.802095066,0
Athlete AM,116,5727.276215,67.281015,212.83,7.816665,0,194.99,1581.938315,0.31207,2.786415,3.833335,5279.674742,67.52716093,267.2120425,7.562261352,1.36E-06,222.0542325,1517.914682,0.323155053,2.923323805,3.906403716,0
Athlete AO,116,1877.789673,64.10584667,396.40333,8.221556667,6.453333333,158.1633333,648.43069,0.347886667,3.453916667,6.633333333,2975.687305,68.73713301,370.2912121,8.309576245,3.646191194,200.0834886,947.255472,0.358304269,3.244747441,5.298489173,0
Athlete AR,116,5296.287117,72.34673667,73.37333333,7.201463333,0,190.88,1693.32678,0.38867,3.22353,3.877776667,4373.793606,73.7545811,71.66973304,7.018572455,7.75E-05,157.5409782,1396.113037,0.385607485,3.157722403,3.884027802,0
Athlete AW,116,5698.71053,77.41478333,312.7800067,7.755426667,0,320.06667,1944.65564,0.438846667,3.40236,4.39015,4883.728777,78.17351823,291.2959248,7.859805277,3.10E-06,280.0330962,1639.3775,0.428440101,3.312325715,4.653989387,0
Athlete AZ,116,3467.941427,54.02273667,296.52333,8.084006667,2.393333333,197.3933333,1032.85621,0.259213333,2.911913333,4.05,3409.713515,59.85732457,324.5797087,8.076501226,3.593358429,210.5168536,1082.434079,0.297883891,3.077713249,5.204138526,0
Athlete BA,116,3967.443785,71.980475,33.295,6.15173,0,132.1,1214.43877,0.36476,3.039755,1.75,4007.157707,67.53962781,46.03560657,6.283587068,9.90E-06,114.2927697,1178.563198,0.329910305,2.935388579,2.097147887,0
Athlete BD,116,5260.511333,83.08764667,295.78333,7.890956667,0,231.48,1627.379323,0.42781,3.09089,4.79091,4704.778745,80.1803195,290.8835823,7.838648008,1.33E-07,201.3970967,1476.317034,0.420405211,3.166784004,4.625144903,0
Athlete BE,116,4902.8942,71.34942,58.29,7.08351,0,230.78,1696.26591,0.41142,3.45972,5.33333,3314.086532,67.68707538,225.983621,6.976457367,0,194.4828614,1062.578803,0.34841334,3.122206431,5.316864576,0
Athlete BI,116,3371.619313,82.21781333,115.4766667,6.775813333,0,151.7333333,1118.223763,0.438343333,3.213933333,2.544443333,3388.843731,75.44464819,100.4011719,6.612746298,0,135.8233045,1113.037022,0.408046881,3.255028661,3.175571284,0
Athlete BJ,116,3123.15229,68.19739,123.2349975,6.964715,0,121.7175,1135.661658,0.40404,3.631565,5.67033,3835.362783,71.34900787,166.1335245,7.158676706,6.79E-07,163.8257372,1344.644809,0.413178897,3.537164381,5.309293119,0
Athlete BN,116,5304.901977,75.95467333,370.70334,8.08092,0,231.32,1562.15278,0.3794,2.998883333,4.175926667,4977.322902,72.74405994,380.1328024,8.182031731,0.116081236,235.7513952,1504.205686,0.368919485,3.062014925,4.201815164,0
Athlete BS,116,4092.47305,68.12478,233.12,7.185485,0,159.825,1159.53867,0.32253,2.8338,3.666665,3648.747652,71.26817884,316.6809529,7.775477664,0.545538506,170.1572837,998.0003218,0.319358513,2.699377693,4.698027127,0
Athlete BT,116,4804.5925,79.314095,205.76,7.491385,0,219.8,1505.0209,0.414115,3.132605,3.841665,4509.095923,78.37475897,242.13023,7.645084788,2.092071117,207.5729346,1394.935178,0.401596159,3.096024726,4.202202312,0
Athlete BU,116,2982.222655,73.652305,212.2,6.78034,0,342.895005,1064.553815,0.437665,3.620525,5.54583,4075.143422,76.27207574,202.7297147,7.08667775,0,308.5181,1388.59874,0.434839152,3.440286177,4.757291758,0
Athlete BW,116,3835.72009,74.66143,25.92,6.054746667,0,117.45,1188.831527,0.385293333,3.093873333,3.6,4300.061928,72.35590603,72.98915774,6.500252498,0,124.0989695,1319.951351,0.369304791,3.064999742,3.771452651,0
Athlete CK,116,5511.070357,87.02473667,288.4599933,7.566873333,0,269.61333,1660.63896,0.44059,3.039493333,4.502643333,5448.736765,84.39357094,347.3654098,7.703369633,0,258.5439625,1640.805655,0.425477196,3.02284962,4.374167176,0
Athlete CO,116,5337.83936,66.06155,108.44,6.38213,0,179.32,1682.48653,0.34001,3.152,3,4427.060455,61.96135089,77.78711111,6.376502296,0,146.7642963,1391.366733,0.322291185,3.153786222,3.434568593,0
Athlete CP,116,6489.67432,65.63093,151.85999,6.2444,0,257.98,2130.95891,0.35322,3.28361,3.46154,3375.84142,55.59444,62.853998,6.393868,0,118.332,1098.39703,0.307118,3.29209,4.298974,0
Athlete CV,116,2998.67578,72.66581,75.25,6.7685,0,124.66,924.67238,0.37345,3.0836,4.5,4491.370483,70.07075376,135.1098661,6.991789749,0,195.9022192,1400.126934,0.360534667,3.098797678,4.258682972,0
