Distance,HSR,AccelMetres,EWMA_Distance,EWMA_HSR,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,InjuredNextWeek
3373.475,34.4025,21.09,2773.500608,25.92448706,30.54763199,935.0270867,0.310252058,0
1388.985,4.326666667,51.82833333,1993.180658,35.55287551,55.33055812,653.6775032,0.282394287,0
3834.645,329.8375,88.1225,4344.001863,337.3917354,104.0079236,1413.073087,0.399486261,0
3959.0725,188.68,59.96,4669.889034,258.3215587,129.3004113,1528.426201,0.404557069,0
4112.615,146.63,47.91,5077.108035,257.1201735,112.1314725,1681.05,0.437656092,0
3743.6925,155.65,49.7475,4141.764368,180.883788,81.39432442,1340.680019,0.375473695,0
3379.495,156.88,62.035,4070.907204,180.3743277,67.95605992,1294.084226,0.38327959,0
4000.306,117.178,133.782,4078.613859,141.0375761,116.0121159,1446.473543,0.433280396,0
3528.026667,130.3866667,84.91333333,4197.983014,164.0864429,83.98628568,1305.197739,0.39080805,0
3199.38,61.71,80.95,3350.243704,68.36096296,88.86703704,1316.537259,0.360962963,0
3247.752,56.772,53.748,3472.237852,51.62704702,48.92973502,1272.899966,0.345029882,0
3281.01,77.664,68.658,3559.100552,85.36359809,68.85167734,1245.050985,0.345736436,0
2646.168,74.75,49.888,3092.361091,71.54609069,43.79355198,1067.133613,0.345688939,0
2167.253333,206.1933333,109.3533333,2754.812378,153.6914918,84.80013724,952.565279,0.410696637,0
3712.7575,160.6275,134.105,3795.787065,137.3776894,107.4671175,1281.724283,0.392527899,0
1285.02,8.19,26.03,2835.744158,54.29022693,36.75880809,932.0765652,0.335911779,0
4311.834,239.582,125.944,4189.617257,173.5998968,98.25446984,1380.458436,0.389202715,0
2912.575,43.6925,44.4375,3459.490417,46.74409743,42.28956674,1148.499857,0.353836945,0
2425.718,142.374,71.59,2947.879986,95.10273524,61.80634798,1012.835898,0.317079074,0
3860.73,270.495,141.585,3975.552798,202.6877939,104.1415345,1323.05627,0.3732242,0
3729.452,127.552,116.58,3594.313008,132.6211202,99.55286553,1276.761342,0.364214235,0
3570.768,46.62,74.962,3025.594091,120.7433789,80.57416626,1099.902426,0.341477914,0
2927.85,150.256,67.66,3225.343025,102.6502567,56.66998718,1043.696398,0.331893173,0
2842.196,15.388,41.676,3145.249877,20.31352622,38.91847068,1134.204281,0.347196376,0
1524.133333,61.61666667,58.40666667,1559.404519,43.559617,67.95072815,492.0837959,0.26964353,0
3744.4,140.376,72.74,3910.4748,171.7252335,74.09828275,1316.99049,0.401505318,0
3335.342,180.624,93.624,3784.352629,135.3255239,83.25244185,1226.677097,0.383609606,0
3343.775,91.33,62.13,3879.109863,133.6678952,70.64584301,1311.459228,0.422982202,0
3414.758,122.508,82.036,3633.155006,118.2939874,72.43354222,1237.587302,0.364569127,0
1748.685,101.09,43.565,2966.707809,214.2424722,99.86581919,1030.999613,0.394359227,0
6050.27,352.54,145.03,4938.230016,318.4979424,133.694214,1815.853728,0.405061728,0
2459.07,223.73,83.19,3340.947176,189.9803081,67.89323196,1116.32692,0.429749114,0
4398.4725,92.6475,112.7225,4256.951873,128.1595141,129.7531548,1521.598157,0.441624336,0
4858.9475,238.335,106.7075,4659.824365,223.5260674,110.0774392,1514.791053,0.396023482,0
3244.133333,58.33,39.40666667,2907.973214,147.27611,75.77060509,863.4308989,0.312887365,0
3823.36,94.10666667,78.96333333,3472.420491,70.72701673,61.16833447,1337.844964,0.320404356,0
4083.666667,107.9533333,110.28,3757.184589,100.4876788,91.66659055,1385.301313,0.33100455,0
2833.3225,129.4275,70.9925,2680.306058,111.8251,62.4985371,957.4828693,0.3700972,0
4411.115,204.8175,131.79,3953.967539,211.5701717,127.3461946,1471.411466,0.425103436,0
4477.23,196.4033333,102.37,4283.964897,188.478549,124.7498015,1431.298121,0.417647469,0
2968.81,93.645,62.87,2886.781607,72.02268364,54.95865757,1029.378221,0.358390529,0
3981.746667,162.3,93.00333333,4075.875288,203.6643465,112.2595845,1385.777985,0.396182567,0
4328.855,156.54,89.8225,3681.889033,111.1949452,67.43426627,1299.167101,0.374091248,0
2722.72,73.83,57.3025,2655.17924,114.2109143,56.40539069,910.7292731,0.302280328,0
4400.1375,328.4525,146.47,3980.951077,282.2658914,123.9174019,1339.657751,0.382519595,0
4276.456667,262.1233333,169.9566667,4259.641171,214.5782842,147.4518262,1551.830621,0.387011367,0
3811.3675,67.72,70.51,3810.45355,73.74278423,74.55932873,1359.842718,0.368228751,0
3534.606667,89.94333333,53.03,3239.316936,159.8484448,63.22710731,1088.916149,0.347115163,0
2518.656667,15.78666667,56.32666667,2478.170419,13.25821308,43.21837873,951.4023599,0.281203966,0
2914.84,32.5325,44.2375,2392.285187,32.96144453,49.16801266,807.1734229,0.290629289,0
4451.43,258.2975,79.9175,4244.685275,237.6197536,86.63899758,1463.548328,0.426073742,0
3479.28,91.135,77.6625,3349.308839,157.7371744,87.79966891,1145.472717,0.388575711,0
4178.353333,103.3533333,64.23333333,3843.093119,103.7094474,67.3079098,1251.193563,0.398174047,0
3329.336667,165.87,82.47333333,3383.421813,163.2976228,84.97438467,1158.283606,0.339147513,0
6214.65,423.15,150.55,5363.703344,353.3819616,139.3128093,1909.895819,0.403374486,0
5411.28,420.4,119.79,4031.058117,266.7868721,85.19215464,1353.35128,0.43649941,0
3133.796,41.512,80.928,3443.499248,53.73691546,86.51684435,1203.014751,0.454077303,0
3793.046667,141.92,113.5333333,4077.695192,165.5181914,104.2895738,1323.75612,0.357921093,0
4055.206667,40.79333333,55.51333333,3579.954532,72.88353878,56.45894472,1185.086439,0.323324651,0
2087.08,48.47,51.03,2929.189136,61.73064198,76.25469136,1149.07484,0.353975309,0
2579.533333,47.85666667,76.19,2328.644222,37.79251852,59.68555556,888.2819259,0.342296296,0
3367.823333,440.8,117.3433333,3388.393849,297.9398568,97.13567935,1225.587767,0.319872895,0
3690.3075,79.8325,71.99,3652.791009,88.40078442,79.85778123,1321.907269,0.311849756,0
4116.2225,93.4975,98.98,3688.606042,97.91387777,86.40026659,1381.575289,0.361593274,0
4926.535,208.44,167.925,4365.078094,172.7757747,144.3274582,1594.154549,0.400113024,0
5959.7425,356.9025,173.3725,5135.31456,286.1003552,139.9551982,1687.694137,0.429415213,0
3007.372,56.166,70.422,3083.664394,73.82116936,63.62892183,1107.65601,0.414447049,0
4610.286667,178.13,117.6833333,4272.322801,187.3268434,101.735309,1463.259156,0.394424464,0
4478.085,75.4825,80.58,4470.874315,108.5184768,81.03442297,1653.815508,0.376734074,0
3756.83,99.4675,108.605,3371.906702,96.34416209,91.58723767,1185.309671,0.324802287,0
4920.745,315.79,173.8525,4622.830213,301.609065,161.8549498,1611.037241,0.374726093,0
3706.17,153.3975,118.0075,4003.488604,175.5050606,132.5621701,1420.69113,0.353750444,0
566.37,352.93,60.33,2105.717547,217.245021,66.99381078,725.0858756,0.413872015,0
4060.553333,88.74,75.29333333,3745.814401,110.5975639,66.82531575,1273.173797,0.353960048,0
2495.06,28.32666667,30.9,2573.434692,24.3624335,40.83705049,960.5126745,0.262578953,0
3661.385,104.285,75.695,3210.140654,54.64466806,58.48392843,1106.482466,0.302439119,1
4004.7,135.395,80.55,4196.196844,169.9103217,78.5667773,1431.224022,0.39589111,0
4882.895,125.5475,140.315,4300.460511,123.7399048,108.7504284,1465.118654,0.38200261,0
3449.446667,296.0766667,79.86333333,3850.379196,167.3068733,68.42641772,1265.609821,0.361310829,0
3923.225,200.265,118.0625,3665.242188,178.7608953,97.40012509,1256.15125,0.346270325,0
6555.84,508.25,182.23,5761.08223,405.0046411,153.6185396,2032.740546,0.398916324,0
3937.4675,234.5575,109.1575,4012.328535,234.6101339,99.92293242,1377.801872,0.478009022,0
3990.926667,111.4366667,91.33666667,3736.664858,93.68677041,88.73794727,1253.067715,0.46817243,0
5258.625,406.5975,155.565,4499.552398,304.1600956,126.2165099,1501.474796,0.403552129,0
3666.2525,168.9875,60.3,3820.832391,125.6477437,59.2249665,1300.553391,0.370262582,0
3858.723333,172.2133333,108.2966667,3563.845644,127.8647456,98.48652187,1309.384493,0.333222984,0
3794.4,35.08,71.55,2675.761778,33.56948148,57.81444444,1068.819407,0.355703704,0
2904.503333,342.5733333,111.7866667,3193.535832,316.0913156,107.009584,1118.280079,0.376382092,0
4032.935,141.01,96.1,3930.805446,119.731513,88.64721605,1408.363998,0.356445631,0
3690.505,223.6725,110.22,3826.091379,164.3732043,102.6221514,1399.669502,0.395191264,0
5434.933333,189.0833333,131.86,5048.791222,215.6274553,137.7864899,1783.407649,0.382102077,0
5586.3675,341.4125,139.4725,5437.235253,334.8284961,149.4582182,1825.039367,0.445285721,0
3407.3175,179.4625,87.825,3385.418039,147.4641102,84.73026077,1245.600101,0.400684268,0
4793.2475,329.4625,139.42,4581.142336,276.5409788,126.0844025,1579.535702,0.427126732,0
4038.99,89.815,85.935,4197.465729,96.01315592,88.13772552,1594.074853,0.394169694,0
3677.45,147.2375,100.905,3645.24404,140.685174,102.3787136,1313.597188,0.356195514,0
3895.895,100.555,99.03,4517.789845,255.866881,146.4646016,1617.599929,0.40505329,0
4540.135,219.8225,153.9775,4064.47423,206.6542404,133.4931138,1437.502075,0.394660582,0
4258.5475,129.5325,93.02,3155.931313,184.9936392,81.41967265,1130.366322,0.401486411,0
3067.855,132.035,72.14,3523.950813,123.9153733,73.81344412,1174.015952,0.334284227,0
3622.4225,31.525,65.56,3209.435284,30.81476872,54.55363203,1181.368613,0.316233458,0
302.61,0,0.69,2499.94201,91.22625003,52.40298164,854.7332197,0.255056942,0
5494.73,349.68,127.3375,4632.339315,281.4990142,102.9942708,1592.573171,0.435268614,0
3644.92,100.9275,75.255,3929.958805,118.8111232,97.46008463,1330.847512,0.41644496,0
4125.196667,329.2166667,102.88,3956.434453,309.5352464,92.66585216,1229.898836,0.344092097,0
4226.045,225.855,115.9525,4022.276605,208.1316583,113.2853025,1412.491512,0.376053398,0
6829.18,464.15,236.11,6117.11482,424.7197607,181.115693,2174.667031,0.419277549,0
2259.8175,184.6025,84.505,2971.827025,225.0861684,98.18181381,1021.351604,0.51577956,0
3322.402,126.946,95.768,3576.777032,114.9158031,95.3974687,1269.868079,0.481818288,1
4747.3075,308.8125,136.4325,4695.69464,310.6025806,139.1608847,1602.660793,0.396627581,0
4578.63,73.68,48.28,4061.766754,110.8635359,52.58934839,1384.80885,0.363948585,0
1700.81,12.95,27.09,2350.777852,26.69632099,47.57296296,928.1596049,0.347135802,0
4770.895,357.43,170.55,4028.643333,300.0533333,153.4883333,1410.661667,0.436666667,0
2061.665,636.46,108.64,2579.009152,478.3170113,106.3250002,820.0428348,0.36729781,0
4079.6125,132.4625,99.42,3773.795304,125.2867495,87.02352416,1344.715018,0.357384322,0
4167.805,141.5475,92.0225,3734.977865,181.8346144,95.48490028,1384.909716,0.392722966,0
4422.135,145.815,102.435,4550.688857,162.3873636,113.754913,1641.552344,0.38767694,0
5291.4275,269.4425,129.22,5232.728105,281.303314,122.9965616,1771.621696,0.425797179,0
3383.565,149.1825,91.445,3019.260415,143.6845465,83.63838484,1140.564434,0.395536399,0
4744.7,295.9325,136.245,4457.675153,262.5584341,129.3402524,1554.435046,0.418599108,0
5010.91,46.64333333,75.93666667,4662.822883,56.43267001,81.76270926,1830.440694,0.382207094,0
3714.5175,64.95,81.3675,3755.482619,78.58898499,89.65718417,1379.136574,0.354742324,0
3934.6125,172.2775,116.6575,4384.216175,177.6205598,139.5655225,1597.543928,0.378297152,0
2992.36,22.19,48.605,3282.689932,94.23663636,69.58020961,1224.72878,0.34532107,0
3350.1875,91.635,68.9575,3138.72986,95.19882353,65.40934626,1068.539102,0.362023332,0
3248.9475,22.61,39.9725,3137.632309,26.62810246,45.51099522,1143.798183,0.343330066,0
4534.4875,227.0575,93.35,4695.167303,227.9539719,97.60349794,1654.079052,0.423664171,0
4046.35,114.8533333,103.84,3768.783167,105.087116,92.40366247,1290.690031,0.390992796,0
3522.243333,132.5366667,69.53333333,3592.268356,228.9767397,85.76469694,1155.47447,0.352076671,0
4034.695,183.0175,115.6675,3849.348527,195.5896177,112.389103,1360.929095,0.389343881,0
3984.69,424.05,158.41,5406.306546,424.4965071,173.5471287,1903.244687,0.436185033,0
3307.014,211.738,101.938,2978.066603,201.9049308,92.95509748,1045.200968,0.47783143,0
4763.5175,228.7675,105.915,3903.687535,186.5713121,97.96234706,1360.507246,0.501803291,0
3544.6175,221.3,88.325,4110.223602,258.0406332,106.4757303,1424.068953,0.387852362,0
3656.5275,55.8975,44.4225,3792.007889,64.73042007,43.50217568,1260.89877,0.348632195,0
1808.7,7.38,33.44,2850.570447,87.96234903,71.79327237,1027.582067,0.332760555,0
3816.44,53.49,62.3225,3094.930002,41.87025225,50.3088123,1119.109255,0.355363131,0
3936.52,351.93,150.84,5440.712,453.634,167.824,1818.922,0.374,0
4253.646667,225.6133333,123.9166667,4306.219374,257.6401152,138.3343621,1486.097909,0.406156379,0
2969.47,156.1325,62.83,2686.021518,300.4354296,78.1154939,940.9342741,0.362867198,0
2897.33,59.25,32.8275,3340.674443,91.85874064,62.36245539,1178.46451,0.352754928,0
4536.97,102.975,85.8275,4465.923961,122.6038127,87.29741857,1664.198061,0.392482314,0
5626.283333,212.5433333,131.73,5358.40378,200.1332012,126.7152145,1956.358832,0.411197561,0
6195.9025,442.4125,137.0325,6287.878052,409.022167,150.8731171,2091.192063,0.464169813,0
4197.25,149.245,108.485,4021.033107,146.6079968,106.9400513,1613.618191,0.395322005,0
3316.6175,112.115,61.9675,4296.856357,220.7347524,108.3112536,1512.238589,0.391945503,0
4160.235,88.0575,64.6275,4377.48665,70.56225718,74.06730287,1667.572455,0.392149621,0
3929.24,73.15,87.3075,3734.591628,73.78134271,87.3921907,1350.797904,0.3628812,0
2050.043333,161.6566667,62.30666667,2863.698807,175.2136962,90.75990795,1003.635713,0.371709276,0
1795.17,322.1,61.02,2737.924414,178.1918384,61.06231538,890.4744579,0.328476031,0
4855.345,101.8625,87.77,4521.298676,95.99411946,85.79227827,1581.308928,0.358887325,0
3004.2975,17.89,33.1575,3106.744129,18.2509832,36.88819041,1151.386277,0.342478778,0
1817.855,213.365,58.325,2215.736116,145.8140278,52.18554535,670.0384554,0.268364968,0
5435.4775,307.77,108.54,5110.428757,302.0265253,106.2222342,1732.818825,0.460168231,0
4236.5775,240.115,106.2675,4507.517425,185.3204453,114.9345717,1545.710261,0.407064451,0
5256.92,212.815,65.995,4563.770008,211.9232712,76.28343167,1494.729726,0.372600001,0
4385.8375,169.275,97.9325,4497.714308,167.7499862,114.7928166,1634.369513,0.37570373,1
2347.27,191.61,58.34,2604.664831,194.6686518,80.16977023,888.4637938,0.383658255,0
6426.15,487.82,158.49,5746.254364,445.6043381,168.5280858,2022.333125,0.430790022,1
4188.383333,171.5566667,102.5633333,3750.373563,187.0957252,100.4234185,1326.389784,0.462655055,0
4049.445,84.4,97.56,4140.223421,192.2417116,105.4776356,1479.460141,0.408386971,0
3825.563333,52.86666667,32.91,3961.536327,67.07435723,42.4150495,1346.509826,0.318873077,0
3534.176667,118.0666667,88.30666667,3220.584777,109.6657934,79.60844876,1142.717143,0.326727174,0
1345.71,31.95,33.21,2977.768565,43.94054433,58.80355891,1072.02073,0.370939694,0
5433.97,295.32,163.545,4453.906447,241.2358299,132.6350686,1560.025816,0.438388203,0
3359.18,106.4233333,65.16666667,3256.545023,166.5233642,73.00422803,1278.645177,0.347628967,0
3778.453333,75.47333333,81.76666667,3757.671096,87.33891902,70.71844364,1372.270137,0.320161442,0
4225.7525,143.9825,94.885,4442.048653,141.1908457,98.6101691,1714.037611,0.382897741,0
3598.195,113.68,73.9175,4439.622345,145.4468736,99.23749262,1606.648851,0.412431481,0
5632.0225,308.9975,124.97,5986.124276,353.2399034,135.7533935,1991.655871,0.450268111,0
4438.1425,130.6375,109.5025,4319.8312,135.1546352,105.6291768,1683.733562,0.404693235,0
4872.0075,210.61,131.3325,4452.425608,195.2855684,110.8995995,1550.799721,0.400291704,0
3687.9325,121.98,70.395,3965.029184,115.9504459,68.22384995,1467.199837,0.391350542,0
3100.965,61.375,57.2125,3334.155569,62.4447714,62.79675989,1160.182549,0.359704928,0
4270.4725,181.4375,139.3725,3389.730395,149.0157564,99.4324117,1207.34493,0.380054657,0
3493.1025,104.59,88.8,3104.248608,160.2273802,82.32494074,1090.26177,0.370436751,0
4036.2175,53.1075,74.0525,4284.475387,80.12170878,80.06035744,1497.970652,0.359749348,0
3032.6075,10.99,40.0775,3163.348069,16.03402137,40.34893267,1213.693647,0.333483462,0
3786.186667,46.64,80.39333333,3025.696468,102.3977092,70.32484665,1031.513593,0.298571543,0
4745.393333,233.1233333,79.81,5359.979136,276.7868765,101.1953213,1749.469144,0.440046452,0
5174.8825,150.265,122,4891.279646,189.2211373,118.8118907,1710.852027,0.430407793,0
6180.686667,248.95,123.21,5213.385682,221.2091043,95.2405225,1697.242934,0.397790618,0
2781.976667,86.81666667,67.57333333,3328.142714,127.1076416,75.09020798,1154.086943,0.390115049,0
4982.5,266.68,162.68,3397.276554,218.6724345,107.6731802,1185.905863,0.36577217,0
5682.18,331.33,176.02,5724.896243,407.5128921,171.0253905,2072.495416,0.423860015,0
3713.72,145.91,128.07,4047.272738,148.2055947,118.2997268,1572.998307,0.421377476,0
3036.05,430.985,181.12,3638.641192,295.5674182,140.5004393,1342.042907,0.454089493,0
4460.603333,406.1466667,213.2566667,4566.777852,267.3624696,165.3311373,1710.264892,0.416431653,0
4387.84,144.4966667,143.5166667,3978.491292,130.2936919,120.033491,1456.140511,0.34224015,0
4460.65,108.0166667,104.2333333,3852.523895,84.05716894,86.50290418,1441.088861,0.36253961,0
5811.62,489.02,207.82,5564.348,465.4293333,181.156,1893.441333,0.372666667,0
5397.37,177.04,188.625,4964.056199,236.3837022,163.4983638,1830.989807,0.445950312,0
3656.19,179.22,143.48,3331.799834,150.4958025,92.89511356,1331.841303,0.3877736,0
3259.9075,108.0525,99.8075,3542.540588,96.95475368,92.02077357,1355.155746,0.338533439,0
3956.963333,101.2033333,103.6466667,3984.343714,119.6505638,100.5273287,1546.397984,0.417560048,0
3911.4475,101.8875,115.185,3937.077346,116.3655244,107.027159,1491.16789,0.406282762,0
4466.04,111.2533333,119.0833333,5012.156159,207.5305342,124.7657049,1762.573417,0.450597535,0
3182.706667,69.10333333,68.8,3758.770477,97.57735354,88.6754414,1491.28711,0.379142825,0
5725.456667,206.9266667,178.87,4825.147762,175.355117,135.2651706,1761.732485,0.422975254,0
4275.743333,67.69666667,99.75333333,3895.208714,80.06640307,83.15935072,1618.625216,0.430950097,0
3078.08,79.85333333,109.76,3124.560747,90.39930903,93.74736183,1151.619029,0.335215801,0
3282.31,178.8333333,131.7233333,3582.870387,195.41483,138.0737593,1318.970523,0.400208255,0
3822.92,56.25666667,67.31,3486.592123,78.31507395,69.19067767,1315.69337,0.353981213,0
3467.516667,51.87333333,62.50666667,3744.199958,55.63720757,65.72772928,1355.632286,0.347926915,0
2204.35,4.795,27.155,2734.50913,6.796869094,33.76017817,1044.044203,0.342747614,0
3605.786667,59.03333333,76.07666667,3592.094756,72.16845705,79.0215595,1280.759213,0.305996507,0
5427.8,303.8933333,169.1066667,5260.170608,258.7511733,127.4936755,1840.075178,0.42668043,0
4907.55,69.73,94.555,4816.183664,107.4429606,104.1769701,1704.890042,0.401051704,0
4631.07,305.37,148.975,5062.418602,300.0010892,131.6888675,1747.688544,0.412996708,0
4194.886667,102.2766667,119.5966667,3936.411174,117.7962148,105.6712962,1431.130576,0.362379768,0
5279.56,238.04,161.44,5576.450829,351.021928,167.8302604,2081.560278,0.40924001,0
4898.493333,296.3033333,198.3166667,5098.179314,265.6487722,180.6435094,1897.30131,0.414480117,0
3937.105,68.69,158.04,3582.446019,118.4821125,115.893952,1472.496835,0.367096445,0
5259.863333,119.4833333,171.3366667,4810.212319,141.7242324,134.4057644,1787.289284,0.44314001,0
4281.986667,96.65666667,118.7833333,3636.247135,82.81325206,104.3818109,1378.01712,0.327100978,0
3764.64,91.315,116.385,4145.271628,98.20520473,96.18365338,1521.900018,0.375467424,0
4881.42,101.65,83.73333333,5101.984809,172.9625569,101.8000688,1776.311182,0.384235802,0
4200.13,166.88,171.54,3664.89437,201.4082897,128.9621201,1303.500575,0.357181446,0
4342.703333,154.2333333,153.6866667,4197.144124,152.0692914,129.2828348,1613.012292,0.390275853,1
5361.696667,332.6966667,131.8733333,4340.975188,334.0582162,137.6042636,1524.010424,0.455905192,0
2485.06,347.54,152.18,3680.137104,265.8298461,127.2712402,1313.329546,0.465151328,0
4199.8,97.435,119.875,4131.193866,262.7714805,157.188557,1561.987652,0.400590054,0
3907.2,107.705,129.69,3873.381897,99.99517208,121.0228307,1482.996748,0.355247666,0
5335.725,424.745,132.85,5549.323889,451.5835185,159.9533333,1824.99463,0.372037037,0
4722.81,171.425,165.18,4879.194438,215.2754464,185.3457928,1912.6366,0.425577819,0
6139.86,308.255,124.2225,5889.437963,273.2910185,111.3513889,1812.228796,0.392222222,0
3651.526667,125.26,82.47666667,3634.132037,110.5175336,105.6641252,1477.310491,0.340441135,0
4231.4725,121.2975,106.3175,3774.282061,107.8185625,99.01931947,1417.399808,0.341438704,0
4406.1,163.3375,104.315,4309.579135,139.452945,103.3812399,1675.496266,0.379602611,0
4113.473333,376.3566667,126.8333333,3850.4482,263.1732664,110.7032299,1387.353452,0.369709371,0
3511.763333,278.2166667,160.5166667,4261.165255,198.8650812,163.9472635,1600.685096,0.468955065,0
4076.38,125.01,100.2525,3782.520351,103.1805639,91.25538963,1460.035684,0.375208383,0
5309.12,248.92,179.54,5338.588936,231.6971869,174.9278892,1929.047987,0.425859551,0
3350.535,93.9225,62.5175,3697.497959,89.87981462,72.26235496,1484.523063,0.354293722,0
3148.84,175.2325,113.425,3724.657776,125.7768394,112.7296727,1397.843901,0.331417727,0
3592.4375,51.2325,73.3975,3793.73283,69.52263245,76.76171007,1435.630636,0.34216548,0
3619.595,167.215,101.415,3645.57649,94.50609224,84.22282613,1317.290513,0.3513525,0
3143.405,83.0825,83.85,2790.937437,55.90834687,64.02061275,1075.154775,0.331437506,0
3383.63,55.5675,63.72,3252.788294,48.01989652,64.59900468,1180.197013,0.295491317,0
3889.423333,339.3833333,141.5933333,4447.5366,319.8273847,149.27541,1566.966473,0.421979387,0
4186.24,101.16,104.68,4675.72426,134.2544644,103.8783282,1605.853924,0.377802036,0
3900.4025,180.795,118.015,3859.44169,134.1419355,108.0371511,1427.147415,0.357433794,0
5206.27,200.25,118.4,5453.057219,300.7646187,151.3535069,2041.453518,0.392826673,0
3335.835,184.4275,123.5175,3825.189882,152.6815602,133.7073509,1472.03717,0.359275557,0
4701.06,212.11,179.53,4810.480781,284.2790735,149.175304,1705.875793,0.468275871,0
3276.87,0,51.4,3460.027122,185.1625846,105.3313281,1246.537091,0.418080708,0
4039,139.73,152.36,4014.745033,138.1018513,142.3864675,1632.538061,0.412542824,0
4982.91,189.03,138.3,5512.280716,249.6013086,121.2521481,1738.696272,0.43437037,0
4512.91,170.8,158.14,3979.337173,138.8115931,119.5533159,1574.452487,0.373343636,0
3710.27,54.88,105.12,3913.255702,95.17091281,103.8862382,1450.051424,0.363087575,0
4098.77,104.32,126.14,4255.351665,130.1845563,108.9347659,1622.613954,0.399151626,0
4507.28,139.62,168.7,4142.659055,205.6340693,160.4679706,1566.679514,0.484472308,0
4069.98,90.04,145.26,3952.765346,113.7314671,108.676333,1516.04366,0.397606854,0
4200.82,61.58,83.33,5095.942933,186.9395895,149.9879739,1848.235134,0.426948776,0
4003.49,103.8,113.53,3669.722356,94.48978531,82.10184983,1433.131621,0.387306657,0
4016.34,47.49,148.45,3364.080706,137.7947063,126.1255849,1277.509024,0.359696074,0
4181.2,52.55,128.13,3874.338409,150.2320337,138.3354425,1435.868992,0.399912248,0
2531.16,1099.55,161.61,3103.95098,398.0038896,100.6183561,1042.495132,0.307736363,0
4377.13,116.91,142.75,3726.399925,167.8866662,112.9203634,1342.213963,0.387674667,0
3830.69,0,87.04,3388.80362,41.13586769,77.3379447,1300.540542,0.36154872,0
3527.26,26.49,105.63,3525.764979,55.85211988,80.18987846,1307.134353,0.335904843,0
4016.71,124.83,149.88,4165.412428,257.4527585,141.1668393,1476.12641,0.422938689,0
3951.41,117.8,101.69,3910.102452,165.3540711,112.6697829,1403.091408,0.367055194,0
5104.61,292.5433333,126.4933333,4982.974317,337.2258616,150.7965624,1538.866668,0.395857816,0
4668.256667,138.3433333,74.10666667,4099.346674,184.2191137,96.7976601,1250.988759,0.354655147,0
4985.375,110.95,75.285,4346.458179,106.0165505,84.3423348,1331.696355,0.348405711,0
3441.206667,175.6833333,114.8933333,4312.271542,223.6847354,159.2158531,1495.322971,0.346488465,0
4742.573333,189.8466667,101.3233333,5351.873916,245.9559226,120.1534769,1552.858745,0.360939186,0
4042.026667,92.13333333,54.72,4199.498231,109.4826505,83.78514878,1278.836964,0.346633677,0
4403.613333,47.56333333,98.86,4546.279053,84.9188042,103.7089025,1425.423954,0.352441504,0
4927.946667,192.75,95.37333333,4417.600791,196.3003041,126.9615171,1507.146315,0.396419107,0
4112.876667,112.6166667,106.8533333,4224.889298,126.2862438,115.4454402,1290.963075,0.341840252,0
4253.166667,155.04,62.90333333,4867.153968,196.8022766,110.9374445,1439.71389,0.344247574,0
4519.28,133.72,103.5266667,4304.450488,137.1082943,103.9314851,1300.958662,0.357995716,0
3707.023333,89.45666667,40.46666667,3361.57367,249.6688618,72.88416707,968.6816668,0.284493602,0
3915.723333,0,15.70666667,3905.961822,19.2983083,45.79014689,1198.118649,0.331714214,0
3987.21,109.5966667,78.97,4162.391891,154.6970951,102.2489105,1172.081895,0.316272807,0
4070.826667,626.5533333,221.01,4568.523995,442.0449467,168.7949074,1356.201358,0.381612192,0
4252.46,320.2033333,179.1166667,4308.828644,201.608009,122.4001709,1257.894817,0.36150276,0
2500.56,15.02,81.81,3476.981391,48.02226093,79.90643183,996.6358171,0.324957205,0
3631.273333,169.2666667,202.07,3445.311074,147.2949833,152.8016108,1257.576189,0.331305224,0
4707.193333,371.29,162.26,4378.627333,238.2917548,120.147203,1398.654073,0.35941408,0
6303.73,1461.74,419.38,4451.18,456.858,195.304,1203.328,0.328,0
5071.47,202.745,249.36,4167.51,112.1766667,149.025,1112.423333,0.305,0
2814.33,270.06,110.265,4033.431667,293.9383333,153.4166667,1241.585,0.358333333,0
4743.14,128.645,200,3914.133333,88.79333333,106.7716667,1074.761667,0.313333333,0
2372.19,97.645,119.235,3172.968333,98.04166667,114.3483333,932.665,0.256666667,0
4089.283333,141.13,178.4866667,3694.406019,98.15350137,115.2938712,1220.37552,0.346533435,0
3827.803333,197.8066667,159.4833333,3753.942065,134.6235963,123.5104156,1291.47932,0.333686371,0
4424.373333,577.28,231.5433333,4683.401963,394.534658,173.5144001,1427.324587,0.392395785,0
4469.875,336.165,207.535,4059.062999,203.726723,147.0239849,1234.996138,0.337136931,0
3868.746667,232.5366667,147.81,4027.894262,173.0326499,111.1371441,1219.777079,0.326814096,0
4335.453333,169.8,215.2266667,3969.143848,117.9792477,141.3700697,1282.296887,0.363727126,0
3637.603333,110.6333333,131.5266667,3434.573063,124.9159591,88.02246926,1011.256296,0.298862302,0
3919.716667,40.74666667,82.24666667,3503.130293,23.8276469,54.53189538,1148.606266,0.320137545,0
3310.61,467.9833333,171.66,3378.814264,278.3609911,123.9028871,1082.338092,0.318401819,0
4481.523333,884.32,364.1,4285.796616,626.3560336,270.155775,1433.462872,0.442329538,0
4596.113333,484.6133333,342.3,4399.030216,367.1206446,258.0123963,1458.906983,0.430939089,0
2189.245,25.79,77.735,2764.268587,32.64324945,85.25123339,784.8646434,0.267938201,0
