PlayerName,Week,Distance,RunningDistance/Min,HSR,MaxSpeed,SprintMetres,AccelMetres,AccelLoadTotal,AccelLoadDensity,AccelLoadDensityIndex,RHIEfforts/Bout,EWMA_Distance,EWMA_RunningDistance/Min,EWMA_HSR,EWMA_MaxSpeed,EWMA_SprintMetres,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,EWMA_AccelLoadDensityIndex,EWMA_RHIEfforts/Bout,InjuredNextWeek
Athlete AB,43,5104.61,31.57333333,292.5433333,6.343333333,50.16,126.4933333,1330.393333,0.323333333,2.913333333,14.54666667,4982.974317,23.82521735,337.2258616,7.105673207,56.27389705,150.7965624,1538.866668,0.395857816,3.276177694,10.14822085,0
Athlete AC,43,4668.256667,21.39666667,138.3433333,5.876666667,8.466666667,74.10666667,1219.926667,0.293333333,3.04,11.76333333,4099.346674,19.48627431,184.2191137,6.345958344,11.36135933,96.7976601,1250.988759,0.354655147,3.363903993,8.474385784,0
Athlete AL,43,4985.375,12.145,110.95,5.81,0,75.285,1113.135,0.305,2.24,9.01,4346.458179,9.590073524,106.0165505,6.207230457,0.74112983,84.3423348,1331.696355,0.348405711,3.151509813,6.451391483,0
Athlete AO,43,3441.206667,11.48666667,175.6833333,7.183333333,51.33,114.8933333,1101.313333,0.266666667,3.44,10.20666667,4312.271542,12.31512379,223.6847354,7.462462388,50.62381015,159.2158531,1495.322971,0.346488465,3.498550772,8.632118354,0
Athlete AQ,43,4742.573333,18.67333333,189.8466667,7.23,87.02,101.3233333,1347.966667,0.283333333,3.303333333,15.37333333,5351.873916,18.31288767,245.9559226,7.75562902,80.27943911,120.1534769,1552.858745,0.360939186,3.06337601,11.46252279,0
Athlete D,43,4042.026667,21.33,92.13333333,5.66,0,54.72,1088.806667,0.313333333,3.243333333,14.91,4199.498231,17.16489023,109.4826505,6.405041537,5.988450019,83.78514878,1278.836964,0.346633677,3.280755747,10.90858569,0
Athlete E,43,4403.613333,12.52666667,47.56333333,6.94,6.203333333,98.86,1230.27,0.3,3.22,13.27333333,4546.279053,11.69917774,84.9188042,7.108166355,9.927479962,103.7089025,1425.423954,0.352441504,3.323665608,10.23810522,0
Athlete G,43,4927.946667,25.49666667,192.75,6.493333333,32.60333333,95.37333333,1408.303333,0.313333333,3.206666667,17.08666667,4417.600791,20.69757061,196.3003041,6.761724086,32.84868648,126.9615171,1507.146315,0.396419107,3.655918081,10.19685487,0
Athlete H,43,4112.876667,24.94,112.6166667,6.34,0,106.8533333,1085.336667,0.286666667,3.066666667,10.50666667,4224.889298,20.55707471,126.2862438,6.820923658,7.897320806,115.4454402,1290.963075,0.341840252,3.254487658,8.834549092,0
Athlete I,43,4253.166667,19.37333333,155.04,5.75,1.88,62.90333333,1060.73,0.26,2.946666667,14.97666667,4867.153968,17.99674399,196.8022766,6.383910561,7.708917559,110.9374445,1439.71389,0.344247574,3.085784427,10.99846487,0
Athlete J,43,4519.28,28.26666667,133.72,6.373333333,10.19666667,103.5266667,1179.236667,0.32,2.946666667,13.91333333,4304.450488,21.44982271,137.1082943,6.696807857,9.61718254,103.9314851,1300.958662,0.357995716,3.24255486,10.60791872,0
Athlete O,43,3707.023333,5.623333333,89.45666667,5.516666667,0,40.46666667,907.4,0.256666667,3.006666667,7.736666667,3361.57367,10.86729215,249.6688618,6.246420216,8.513806138,72.88416707,968.6816668,0.284493602,3.162986822,5.57861515,0
Athlete Q,43,3915.723333,6.56,0,5.046666667,0,15.70666667,1056.89,0.296666667,3.283333333,12.5,3905.961822,7.440672375,19.2983083,5.485247575,3.83E-13,45.79014689,1198.118649,0.331714214,3.353628997,9.506568951,0
Athlete V,43,3987.21,21.48,109.5966667,5.926666667,38.05333333,78.97,939.28,0.263333333,2.806666667,11.52,4162.391891,19.00380408,154.6970951,6.676016679,34.45277065,102.2489105,1172.081895,0.316272807,3.016258663,9.155927731,0
Athlete AB,44,4070.826667,29.79666667,626.5533333,6.66,31.64333333,221.01,1301.596667,0.403333333,3.736666667,13.44666667,4568.523995,29.30018786,442.0449467,6.64168095,37.00300653,168.7949074,1356.201358,0.381612192,3.402200798,14.0004605,0
Athlete AC,44,4252.46,28.48666667,320.2033333,5.986666667,0,179.1166667,1307.63,0.396666667,3.59,10.37,4308.828644,24.01395782,201.608009,5.954111114,3.36632869,122.4001709,1257.894817,0.36150276,3.384490072,10.63574394,0
Athlete AL,44,2500.56,16.27,15.02,5.836666667,0,81.81,734.8533333,0.323333333,3.333333333,11.15,3476.981391,13.23792883,48.02226093,5.910540813,0.27815243,79.90643183,996.6358171,0.324957205,3.135480226,9.557435816,0
Athlete AO,44,3631.273333,19.40333333,169.2666667,6.366666667,3.996666667,202.07,1238.88,0.353333333,3.82,11.09,3445.311074,13.90337001,147.2949833,6.667396263,17.59952399,152.8016108,1257.576189,0.331305224,3.977101463,9.641738771,0
Athlete AQ,44,4707.193333,27.27666667,371.29,7.103333333,33.05333333,162.26,1451.723333,0.403333333,3.356666667,9.53,4378.627333,18.82616425,238.2917548,6.952902426,38.845019,120.147203,1398.654073,0.35941408,3.549024991,10.64605613,0
Athlete AX,44,6303.73,52.75,1461.74,7.39,46.04,419.38,1589.61,0.44,2.52,17.6,4451.18,29.376,456.858,6.132,65.664,195.304,1203.328,0.328,3.334,16.318,0
Athlete AY,44,5071.47,34.855,202.745,6.06,0,249.36,1298.99,0.335,2.58,14.98,4167.51,24.05666667,112.1766667,5.771666667,0,149.025,1112.423333,0.305,3.038333333,13.38166667,0
Athlete AZ,44,2814.33,19.68,270.06,7.08,29.54,110.265,1068.95,0.38,3.92,12.53,4033.431667,25.91833333,293.9383333,7.455,94.33333333,153.4166667,1241.585,0.358333333,3.39,13.92166667,0
Athlete BA,44,4743.14,30.06,128.645,6.135,0,200,1251.04,0.345,2.65,12.025,3914.133333,14.965,88.79333333,5.891666667,0,106.7716667,1074.761667,0.313333333,3.191666667,10.27333333,0
Athlete BB,44,2372.19,10.685,97.645,6.3,6.705,119.235,727.245,0.21,3.02,9.135,3172.968333,10.72166667,98.04166667,6.286666667,4.47,114.3483333,932.665,0.256666667,3.176666667,9.15,0
Athlete D,44,4089.283333,22.59,141.13,6.396666667,0,178.4866667,1314.456667,0.37,3.536666667,11.55666667,3694.406019,16.84354772,98.15350137,6.090259221,1.774355561,115.2938712,1220.37552,0.346533435,3.723063431,10.69254391,0
Athlete E,44,3827.803333,23.30666667,197.8066667,6.426666667,0,159.4833333,1296.37,0.35,3.68,13.66333333,3753.942065,15.31802797,134.6235963,6.777975216,5.239006408,123.5104156,1291.47932,0.333686371,3.795407094,10.97363611,0
Athlete G,44,4424.373333,29.44666667,577.28,6.963333333,20.92666667,231.5433333,1440.826667,0.423333333,3.7,12.88,4683.401963,28.57557648,394.534658,6.982115778,29.75887007,173.5144001,1427.324587,0.392395785,3.415827579,14.66746317,0
Athlete H,44,4469.875,37.655,336.165,7.045,10.275,207.535,1271.105,0.36,2.855,15.305,4059.062999,25.55871042,203.726723,6.889943974,8.47932309,147.0239849,1234.996138,0.337136931,3.262831927,11.17261956,0
Athlete I,44,3868.746667,26.54333333,232.5366667,5.993333333,0,147.81,1175.076667,0.356666667,3.513333333,10.62,4027.894262,20.29668958,173.0326499,5.957208068,2.284123721,111.1371441,1219.777079,0.326814096,3.460479336,11.17065626,0
Athlete J,44,4335.453333,25.06,169.8,6.45,1.873333333,215.2266667,1345.66,0.383333333,3.43,11.81,3969.143848,19.64216969,117.9792477,6.319671464,3.473980012,141.3700697,1282.296887,0.363727126,3.575942181,10.87481542,0
Athlete O,44,3637.603333,18.79333333,110.6333333,6.006666667,0,131.5266667,1104.453333,0.326666667,3.476666667,9.41,3434.573063,12.8396915,124.9159591,5.844371422,2.522609226,88.02246926,1011.256296,0.298862302,3.419280046,8.122182267,0
Athlete Q,44,3919.716667,12.85,40.74666667,5.446666667,0,82.24666667,1249.006667,0.33,3.563333333,10.00666667,3503.130293,8.451680704,23.8276469,5.241307923,1.13E-13,54.53189538,1148.606266,0.320137545,3.767865382,9.524168578,0
Athlete V,44,3310.61,19.45666667,467.9833333,6.263333333,3.986666667,171.66,1108.693333,0.333333333,3.703333333,9.796666667,3378.814264,16.53606541,278.3609911,6.065116053,11.53711723,123.9028871,1082.338092,0.318401819,3.63950874,9.123608217,0
Athlete AB,45,4481.523333,36.75,884.32,6.753333333,2.35,364.1,1526.42,0.483333333,3.486666667,15.33,4285.796616,30.95351245,626.3560336,6.658028924,13.68545873,270.155775,1433.462872,0.442329538,3.591022459,14.11630928,0
Athlete AC,45,4596.113333,34.54,484.6133333,6.963333333,16.76666667,342.3,1569.083333,0.47,3.423333333,15.57,4399.030216,28.80561713,367.1206446,6.548255145,12.79619615,258.0123963,1458.906983,0.430939089,3.517256318,12.86083771,0
Athlete AL,45,2189.245,15.92,25.79,5.755,0,77.735,590.575,0.18,2.645,10.46,2764.268587,15.59786976,32.64324945,5.829985081,0.097597344,85.25123339,784.8646434,0.267938201,2.988326395,10.83442192,0
Athlete AO,45,4780.536667,26.22666667,356.63,6.673333333,0,339.8266667,1660.016667,0.436666667,3.52,14.50666667,4326.420442,20.71038124,255.8887605,6.694784078,6.69492069,264.1281316,1506.137266,0.395078091,3.623091792,12.09458927,0
Athlete AQ,45,5325.896667,30.90333333,635.27,7.06,7.896666667,334.2166667,1783.846667,0.466666667,3.396666667,16.2,5290.661556,30.31701163,530.701878,7.145057509,24.23790686,257.3267021,1641.018984,0.421307876,3.244525923,13.65512774,0
Athlete AY,45,4060.543333,33.48666667,147.0666667,6.13,0,145.9366667,1194.27,0.39,3.04,10.69666667,4230.314938,29.55761317,134.525465,5.996452675,0,156.5965185,1176.557967,0.348271605,2.989399177,12.22148971,0
Athlete AZ,45,4107.54,32.85333333,861.3933333,7.573333333,22.56333333,252.93,1417.146667,0.44,3.736666667,15.52,3924.988626,27.41739918,608.3482634,7.367259259,46.09633745,198.4799588,1338.390074,0.403226337,3.748123457,14.64709465,0
Athlete BA,45,3917.916667,28.12333333,56.2,6,0,146.82,1277.023333,0.403333333,3.546666667,13.01,4040.888535,22.1914321,76.09567078,5.993168724,0,135.3939095,1206.438576,0.358411523,3.327934156,11.92009053,0
Athlete BB,45,3452.756667,29.48333333,133.96,5.983333333,0,127.1766667,1173.66,0.393333333,3.643333333,10.81,3226.099152,19.41595885,123.5912428,6.183711934,2.935851852,126.3284856,1072.589432,0.334600823,3.559909465,9.574839506,0
Athlete BD,45,4770.695,51.34,1280.63,7.08,17.725,456.87,1424.83,0.455,2.99,8.275,4369.551667,33.16833333,767.9966667,7.203333333,29.32,315.1166667,1455.321667,0.433333333,3.593333333,8.628333333,0
Athlete D,45,4040.676667,32.67666667,172.0066667,6.52,3.083333333,158.3333333,1238.683333,0.403333333,3.166666667,10.27,4138.71203,27.46710056,154.3847411,6.45341014,2.238697944,155.9969495,1272.422747,0.377861759,3.278685461,11.03544511,0
Athlete E,45,4128.523333,33.75666667,234.4066667,6.603333333,0,184.7433333,1267.446667,0.413333333,3.206666667,10.37,4128.451353,27.81163792,202.8803248,6.650634632,1.552298195,170.3232095,1302.385724,0.381586085,3.349997164,12.09058354,0
Athlete G,45,4945.716667,30.86,773.1433333,6.566666667,0.233333333,363.95,1716.206667,0.466666667,3.576666667,16.37333333,4618.85231,27.62436834,567.6990345,6.659392329,8.895220761,274.1367358,1571.047038,0.437006158,3.629751382,14.44048292,0
Athlete H,45,3542.186667,30.36666667,234.25,6.493333333,0,140.5233333,1213.653333,0.403333333,3.64,13.33,3750.077768,27.23739255,208.8540047,6.629806133,3.182363234,139.0145573,1228.250254,0.371888428,3.530988772,12.96999549,0
Athlete I,45,3775.036667,28.47666667,147.1733333,6.076666667,0,128.5333333,1222.416667,0.383333333,3.533333333,12.58333333,3846.423362,25.40803148,179.4375753,6.003493748,0.676777399,131.2433513,1220.526418,0.362883189,3.53075931,11.56920679,0
Athlete J,45,4200.755,24.63,276.88,6.72,0.71,215.255,1540.145,0.45,3.775,12.835,4311.835473,23.17707708,207.3724846,6.644621566,2.435022226,191.6569543,1433.106832,0.402067997,3.547962169,12.00943816,0
Athlete O,45,4491.24,45.96,82.9,6.08,0,183.8,1075.06,0.36,2.39,10.43,4177.59049,29.89380988,112.5453657,6.047323306,0.885126044,146.8268898,1083.564548,0.330945837,2.79033218,9.892754012,0
Athlete Q,45,4928.66,19.1,61.12,5.92,0,106.79,1394.77,0.33,2.83,10.72,4328.436965,14.61649714,45.41795659,5.634234915,4.78E-14,84.78658753,1291.122112,0.325847387,3.224890687,10.21649203,0
Athlete V,45,4827.02,28.54333333,502.0033333,6.64,0,317.1833333,1566.273333,0.41,3.29,14.74,4228.689165,23.74908111,416.1248616,6.522997349,4.894948315,235.7029542,1349.153509,0.361872144,3.335780367,12.23242713,0
Athlete AL,46,2657.08,35.89,183.385,6.605,0.35,165.195,873.135,0.445,3.28,13.94,2554.450483,24.36127545,81.17755531,6.11610448,0.160043264,114.9544371,764.3715082,0.322972534,3.03370062,11.61974308,0
Athlete AM,46,3037.15,38.05,944.33,7.38,35.21,251.04,932.29,0.46,3.07,9.2,4579.549407,22.29962963,607.1705432,7.923753086,60.32081481,186.3817778,1466.524469,0.403753086,3.173950617,7.542222222,0
Athlete AB,47,4413.88,23.91,321.0233333,7.013333333,20.14333333,233.5066667,1555.063333,0.45,3.6,12.13333333,4584.518503,31.94610245,569.0959853,6.792996224,14.60420999,278.8933161,1529.037518,0.458344555,3.439809124,13.98261016,0
Athlete AC,47,4191.123333,18.85333333,184.71,6.473333333,0,182.12,1521.803333,0.44,3.713333333,12.52,4455.007595,27.33796063,316.3452527,6.568124981,3.791465527,233.5994755,1507.890588,0.445710347,3.479433971,14.06247043,0
Athlete AG,47,3885.523333,17.43666667,174.6766667,6.55,0,142.88,1372.29,0.43,3.62,10.77333333,3907.099275,13.46301987,166.0407451,6.767065404,7.002309497,147.7138983,1498.460695,0.425513917,3.870117399,8.645575376,0
Athlete AL,47,4157.295,22.055,55.22,5.945,0,150.15,1368.47,0.415,3.28,12.755,3226.53077,24.95223353,90.99780236,6.086601991,0.148908117,141.1208609,1033.145115,0.384098904,3.193866942,12.61599692,0
Athlete AM,47,4071.04,24.13666667,241.51,6.573333333,0,176.58,1488.016667,0.47,3.736666667,7.333333333,4384.387129,24.99278921,425.6317363,7.252871818,28.29865386,185.5645377,1486.450368,0.447069349,3.416544734,7.566721536,0
Athlete AQ,47,4697.603333,20.49333333,138.0033333,6.416666667,0,188.5933333,1570.03,0.45,3.39,12.53666667,4924.017128,24.05121332,310.11747,6.711992348,9.358145243,235.8753192,1676.179823,0.459029494,3.482945953,13.5110255,0
Athlete AY,47,3942.843333,19.91333333,13.65,5.563333333,0,115.3266667,1404.393333,0.453333333,3.603333333,11.88333333,4101.342821,26.54744094,74.38371803,5.795368694,0,134.3816845,1298.603348,0.413808871,3.266118275,12.30254016,0
Athlete AZ,47,3751.76,25.18666667,535.4766667,7.316666667,21.98,163.34,1221.983333,0.393333333,3.33,12.38333333,3945.678852,28.79527877,583.1465225,7.325237311,28.0971864,194.4839384,1307.648294,0.41256089,3.483764975,14.07234903,0
Athlete BA,47,3567.66,16.63,31.68,5.963333333,0,98.76666667,1145.84,0.366666667,3.25,10.17333333,3849.733393,21.84647371,43.37575431,5.940074684,0,126.7636275,1208.465751,0.380516994,3.300499009,11.83706386,0
Athlete BB,47,2800.795,17.97,45.905,6.01,0,128.455,975.15,0.34,3.545,10.14,3266.49441,24.05355281,97.18748285,6.122647462,1.030123457,141.9621879,1061.217695,0.354128944,3.381927298,10.96930041,0
Athlete BD,47,4350.34,24.38,406.38,7.32,29.06333333,262.9066667,1563.503333,0.45,3.656666667,13.53666667,4525.904082,31.72386831,645.4043786,7.300510288,30.26762963,305.6996379,1537.750823,0.451695473,3.523794239,11.58009053,0
Athlete D,47,3931.39,20.13666667,50.08,6.106666667,0,120.6033333,1442.903333,0.463333333,3.73,11.02,3984.784676,25.20370881,99.00017022,6.260763498,1.120108033,142.5236641,1347.442666,0.431094842,3.498252482,11.22358867,0
Athlete E,47,3525.6,16.74333333,60.86333333,6.643333333,1.653333333,108.9566667,1138.84,0.366666667,3.373333333,11,3737.963117,23.86579395,137.2019481,6.747225076,1.448088354,150.7492226,1197.789597,0.383186001,3.362221382,11.40041981,0
Athlete G,47,4660.03,21.76333333,227.76,6.966666667,15.01,232.8833333,1678.84,0.48,3.67,13.69333333,4921.961549,28.18931901,471.1483559,6.789202666,9.943892571,278.3791563,1687.231221,0.470470961,3.527704113,15.31643938,0
Athlete H,47,3120.91,15.06666667,35.58666667,6,0,78.80333333,1037.14,0.346666667,3.42,13.52,3520.24366,24.04836323,141.2883471,6.295991941,0.94292244,118.938017,1125.105754,0.365003979,3.318564575,14.23752953,1
Athlete I,47,3689.07,19.43,59.77666667,6.033333333,0,86.89333333,1131.22,0.36,3.12,10.72666667,3842.44828,24.43312044,110.5875532,6.030664814,0.200526637,114.3195115,1190.551038,0.373199957,3.268866956,11.93457979,0
Athlete J,47,4336.606667,22.28,101.11,6.18,0,165.6633333,1557.476667,0.503333333,3.65,13.01,4436.756968,25.72547091,174.7592288,6.379956736,0.913884885,193.8049063,1512.43686,0.463714409,3.518519135,13.54811012,0
Athlete O,47,3724.166667,17.58,25.52333333,5.636666667,0,116.2833333,1255.37,0.4,3.423333333,10.45,4058.823394,25.4265163,67.89739653,5.875267019,0.332195454,134.5563883,1188.029238,0.373046339,3.039260472,10.52268793,0
Athlete V,47,4479.82,17.03,103.3,6.316666667,0,169.57,1447.966667,0.413333333,3.32,10.68,4560.34716,22.21713514,286.9940331,6.386690573,1.450355056,215.2889,1447.835854,0.401542364,3.258008998,12.33750927,0
Athlete AL,48,3531.905,12.215,12.03,5.81,0,124.375,1197.075,0.365,3.575,11.305,3652.319787,19.26043713,58.91013438,6.004045329,0.066181385,129.8053826,1188.330607,0.386821735,3.31560753,11.83544308,0
Athlete AO,48,4496.82,23.57,103.175,6.28,0,184.23,1502.17,0.45,3.35,15.03,4571.246646,24.9183209,237.0492434,6.532321899,2.349094979,247.1251339,1508.223134,0.421196991,3.360032208,14.15769214,0
Athlete AY,48,3670.045,21.975,32.83,5.74,0,160.655,1337.42,0.44,3.67,12.7,3854.292423,21.60597343,41.94697709,5.708667378,0,135.6492753,1334.243163,0.427710715,3.530216938,11.43182696,0
Athlete AZ,48,4607.24,29.12,599.515,7.72,53.365,285.165,1659.84,0.5,3.625,16.76,4139.602287,26.82980542,563.9091599,7.712363969,46.86465605,214.4986041,1419.163027,0.441658792,3.510648529,13.78620434,0
Athlete BA,48,4268.9,20.52,35.8,5.805,0,182.48,1485.35,0.445,3.49,13.44,3855.433764,19.09174516,36.90084946,5.868593456,0,140.5072377,1296.733246,0.399041051,3.423157547,11.80996393,0
Athlete BB,48,3838.44,20.52,34.425,5.69,0,142.695,1374.845,0.435,3.59,10.715,3403.516405,20.68046792,61.64277016,5.892287761,0.457832647,127.2104169,1164.902865,0.380168419,3.491967688,10.04357796,0
Athlete D,48,3738.495,21.275,35.995,5.9,0,150.085,1355.345,0.45,3.64,12.815,3928.906816,21.76372824,64.88962113,6.062724034,0.393020362,132.2082155,1374.715877,0.438278892,3.559854672,11.13894924,0
Athlete E,48,4376.715,21.59,69.23,6.31,0,149.19,1520.19,0.46,3.49,13.685,4105.03738,20.71998618,90.8330812,6.434406459,0.715703516,128.3411892,1337.713367,0.408778714,3.34352797,11.74684321,0
Athlete H,48,2808.845,15.275,87.765,5.905,0,122.505,1098.56,0.35,3.89,13.245,3030.344588,17.48518593,105.5765838,6.091254482,0.330849979,105.9140703,1072.158276,0.347428297,3.636630845,12.8548934,0
Athlete I,48,4496.82,23.57,103.175,6.28,0,184.23,1502.17,0.45,3.35,15.03,4016.707291,21.68594869,97.67805959,6.162747888,0.070360223,125.5165537,1283.157499,0.395684196,3.268783727,12.07610987,0
Athlete J,48,3788.695,22.26,46.85,5.855,0,185.55,1379.96,0.455,3.655,12.265,4077.809959,21.6608085,90.45674694,6.084867861,0.320661363,170.6762244,1450.410653,0.457823769,3.622550574,11.85076963,0
Athlete AB,49,4160.29,34.525,228.89,6.31,0,137.685,1300.12,0.445,3.11,12.39,4252.732574,29.38620554,400.9326849,6.774267681,10.44855321,208.6547015,1425.937316,0.450033177,3.41560554,12.39857666,0
Athlete AC,49,4130.055,30.715,183.54,6.225,0,123.395,1300.155,0.445,3.135,10.795,4149.611349,25.0286704,244.7233635,6.40048245,1.330338782,168.3282078,1409.816317,0.443260941,3.463573323,11.27235805,0
Athlete AG,49,4555.49,21.82,75.11,6.12,0,102.56,1498.69,0.51,3.29,12.92,4173.417414,16.95109609,125.7404892,6.497360872,2.948340841,124.27708,1461.751345,0.449514632,3.556365221,10.19778612,0
Athlete AL,49,4240.48,15.13333333,16.17666667,5.873333333,0,163.05,1611.483333,0.466666667,3.893333333,14.60666667,3797.818241,15.23655912,29.40866772,5.883049111,0.024838446,151.5982918,1403.768499,0.423696059,3.75820332,13.84722802,0
Athlete AM,49,4463.48,28.73,101.05,6.815,10.185,135.685,1425.01,0.44,3.155,9.12,4324.231507,23.3474699,231.0955215,6.958580755,15.58768557,157.0022062,1483.732176,0.445638368,3.468407509,7.734522176,0
Athlete AO,49,4128.47,14.78666667,68.58666667,5.863333333,0,142.65,1606.636667,0.47,3.986666667,13.02,4421.768741,20.15423402,121.9986296,6.097241799,0.881635646,192.7028404,1576.735621,0.452671463,3.636456532,14.01454125,0
Athlete AQ,49,4369.51,30.085,63.595,5.945,0,118.29,1299.27,0.405,2.96,12.545,4658.071565,24.46051345,172.8582059,6.404470999,3.283559734,162.7178313,1467.823797,0.426296898,3.180448872,12.80109082,0
Athlete AY,49,3335.38,16.76,11.67,5.51,0,112.4266667,1332.163333,0.5,4.206666667,16.65,3533.749946,18.26569867,24.25696424,5.583573929,0,125.7844194,1337.76136,0.462696367,3.956032036,14.21952518,0
Athlete AZ,49,4536.836667,18.49333333,470.9366667,7.613333333,30.90333333,280.7866667,1832.383333,0.533333333,4.133333333,16.93,4322.147599,22.44338376,540.5354131,7.443899564,29.11574746,272.7049082,1686.560173,0.502943547,3.96118167,16.61469891,0
Athlete BA,49,4281.353333,14.77333333,47.74666667,6.076666667,0,140.7166667,1643.636667,0.473333333,3.923333333,15.43,4077.127882,16.60208707,41.6983435,5.915743717,0,147.9444695,1497.369934,0.443442567,3.724469005,14.38865313,0
Athlete BB,49,4075.916667,16.83666667,98.33,6.26,0,146.6466667,1597.623333,0.49,4.023333333,13.84333333,3705.29912,18.81012623,87.59123719,6.066438863,0.171828549,150.1904281,1418.225495,0.445519999,3.87691133,12.09958975,0
Athlete BD,49,3946.96,38.6,80.33,5.97,0,129.93,1115.83,0.38,2.83,11.95,4164.323473,30.34057613,410.7385103,6.864600823,19.1597037,237.6645844,1381.678066,0.421415638,3.392650206,11.60302058,0
Athlete D,49,3354.013333,16.87666667,39.7,5.993333333,0,117.55,1373.93,0.506666667,4.29,13.92333333,3548.418311,18.1946585,47.57887015,6.018454452,0.147503938,121.9710586,1370.509885,0.472736769,4.035229408,12.54205009,0
Athlete E,49,4240,14.89666667,73.25333333,6.443333333,2.626666667,154.8566667,1669.37,0.483333333,4.016666667,14.45,4115.482029,17.44159975,72.88357616,6.308838968,1.14416527,153.2062488,1539.231264,0.45571448,3.803570991,14.14753128,0
Athlete G,49,4160.29,34.525,228.89,6.31,0,137.685,1300.12,0.445,3.11,12.39,4437.740076,27.95166164,350.1858559,6.739018479,7.445225464,210.1690314,1511.54154,0.463352384,3.454633022,13.32711323,0
Athlete I,49,4282.07,15.75666667,100.73,6.18,0,142.57,1657.416667,0.476666667,3.99,13.12333333,4107.864341,18.31134371,94.1142594,6.129031306,0.0264068,146.4006078,1513.043086,0.446553081,3.756654633,13.4482437,0
Athlete J,49,3596.89,19.39,36.75,6.013333333,0,158.6066667,1454.05,0.536666667,4.216666667,16.78666667,3622.960355,20.09000714,54.71426058,5.990666456,0.120346981,172.474583,1421.614196,0.504343736,4.062809104,14.84339996,0
Athlete O,49,4315.42,27.185,68.23,6.04,0,95.94,1300.99,0.405,3,11.19,4035.75739,22.6679297,52.89955434,5.856643398,0.116559808,109.3144052,1255.943768,0.392326201,3.177986131,10.38398407,0
Athlete V,49,4409.915,28.37,41,5.77,0,114.275,1266.955,0.395,2.87,10.875,4412.362074,21.90162637,144.6375555,6.143984996,0.508896511,161.8435029,1368.381323,0.399400829,3.165266315,10.87617284,0
Athlete AB,50,4456.973333,20.27333333,669.1533333,7.413333333,50.54333333,267.2033333,1857.32,0.516666667,4.23,14.90333333,4353.019337,25.39556356,507.0422422,6.967527623,22.59390145,225.8353201,1629.256573,0.480234674,3.785832203,13.59736704,0
Athlete AC,50,4407.74,18.64666667,380.3866667,6.893333333,11.15333333,218.73,1841.463333,0.51,4.246666667,12.36333333,4344.059766,23.92162445,313.8389908,6.668477364,6.834843197,192.9969817,1606.670791,0.471273242,3.730131222,12.04234179,0
Athlete AG,50,4324.745,25.115,216.29,7.165,9.22,176.4,1663.89,0.505,3.85,18.485,4260.984674,20.55449783,147.3736051,6.73575604,4.711300467,144.4817111,1555.490747,0.476952573,3.677980678,13.73488118,0
Athlete AL,50,4650.68,11.61333333,41.42,5.923333333,0,145.9966667,1819.466667,0.473333333,3.986666667,12.94,4338.283676,14.23947431,35.04256821,5.922261465,0.00735954,141.9882593,1645.572642,0.459613647,3.863418268,13.14954904,0
Athlete AM,50,4410.353333,22.07333333,517.2666667,7.453333333,33.76333333,210.42,1674.666667,0.493333333,3.85,6.92,4353.977702,24.24250722,355.544097,7.112010555,21.18488446,181.9999391,1553.739335,0.467350696,3.605155411,7.445549064,0
Athlete AO,50,3199.446667,13.47333333,299.9966667,7.426666667,25.94,170.9466667,1299.03,0.383333333,4.043333333,14.69666667,3479.055676,14.83310638,214.8471248,6.8436272,15.06048464,157.6205947,1354.459567,0.397952039,3.948456256,14.17504926,0
Athlete AQ,50,4618.676667,22.72,611.0166667,7.833333333,61.80666667,204.3066667,1714.16,0.51,3.746666667,14.61666667,4634.306686,26.0859211,425.0719439,7.20849282,38.93975575,180.7650626,1561.54582,0.468116367,3.385353651,13.9195452,0
Athlete AX,50,4598.626667,23.04,668.9466667,7.656666667,41.66,318.1433333,1960.053333,0.546666667,4.313333333,17.22333333,4595.42,27.22232099,604.3802963,6.947234568,54.0502716,265.2415062,1598.299062,0.442518519,3.773234568,16.66412346,0
Athlete AY,50,4496.76,17.26666667,134.8333333,6.236666667,0,162.2933333,1832.823333,0.51,4.116666667,14.36,4070.060972,19.32045393,90.66502644,5.993528078,0,146.9257539,1592.760033,0.499193985,3.995737887,15.07985931,0
Athlete AZ,50,4568.896667,25.42,782.71,8.156666667,117.14,304.9666667,1820.223333,0.54,4.01,17.09,4596.850523,24.82643469,689.5029619,8.024241846,81.50219678,279.4093555,1766.401903,0.525316606,3.894300742,16.33410832,0
Athlete BA,50,4244.536667,18.49666667,89.47666667,6.52,5.693333333,143.2133333,1646.316667,0.49,3.946666667,15.64666667,4337.942706,18.70024802,79.10383017,6.442195669,3.162962963,138.6428058,1599.085783,0.474723724,3.746756248,14.82256389,0
Athlete BB,50,4208.695,23.495,324.175,6.695,0,178.805,1597.835,0.485,3.805,17.05,4146.608024,20.37954722,158.5163113,6.371762174,0.060290719,149.7253841,1548.25225,0.476585965,3.78344842,14.62359874,0
Athlete BD,50,4156.58,17.59,623.915,7.815,97.575,264.6,1711.03,0.495,4.12,19.51,4181.085263,25.47143118,537.3563946,7.354222679,61.71039095,256.0647691,1531.877814,0.455786465,3.70480567,15.16056699,0
