Distance,HSR,AccelMetres,EWMA_Distance,EWMA_HSR,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,InjuredNextTrainingSession
734.94,159.57,24.87,3466.382732,177.0690701,91.91704386,1300.511604,0.321744388,0
3242.35,153.6,74.12,3391.705155,169.2460467,85.98469591,1239.407736,0.371162925,0
2434.54,53.73,99.06,3072.650103,130.7406978,90.3431306,1135.158491,0.36744195,0
2542.14,92.34,69.38,2895.813402,117.9404652,83.3554204,1078.73566,0.371627967,0
5226.35,308.02,141.3,3672.658935,181.3003101,102.6702803,1371.867107,0.387751978,0
408.56,21.52,0.48,2584.625956,128.0402068,68.60685351,963.434738,0.305167985,0
3537.58,150,98.79,2902.277304,135.3601378,78.66790234,1082.989825,0.34011199,0
3660.45,176.25,90.46,3155.001536,148.9900919,82.59860156,1149.759884,0.36007466,0
2139.69,79.28,86.45,2816.564357,125.7533946,83.88240104,1062.939922,0.35671644,0
1829.85,16.21,21.97,2487.659572,89.23892973,63.24493403,906.5766149,0.354477627,0
3839.18,193.48,145.45,2938.166381,123.9859532,90.64662268,1119.177743,0.329651751,0
1945.32,111.4,45.68,2607.217587,119.7906354,75.65774846,1013.405162,0.286434501,0
5657.93,433.05,179.84,3624.121725,224.2104236,110.3851656,1445.493441,0.327623001,0
3296.45,101.97,138.16,3514.897817,183.4636157,119.6434438,1396.005628,0.345082,0
1945.32,111.4,45.68,2991.705211,159.4424105,94.98896251,1197.957085,0.296721334,0
3362.97,246.74,130.5,3115.460141,188.541607,106.825975,1207.364723,0.327814222,0
2994.38,152.73,78.76,3075.100094,176.6044047,97.47065,1145.363149,0.361876148,0
893.78,54.99,31.46,2347.993396,136.0662698,75.4671,891.7854326,0.391250765,0
5657.93,433.05,179.84,3451.305597,235.0608465,110.2580667,1364.413622,0.39750051,0
650.66,0,0,2517.757065,156.707231,73.50537778,987.8590812,0.348333674,0
3649.37,171.74,168.86,2894.961377,161.718154,105.2902519,1126.802721,0.362222449,0
5793.91,237.1,164.33,3861.277584,186.845436,124.9701679,1520.075147,0.378148299,0
4672.94,120.41,113.19,4131.831723,164.7002907,121.0434453,1602.756765,0.412098866,0
7008.5,142.97,195.44,5090.721149,157.4568604,145.8422968,1988.891177,0.411399244,0
2363.2,34.74,85.36,4181.547432,116.5512403,125.6815312,1673.100784,0.444266163,0
4358.52,340.29,142.22,4240.538288,191.1308269,131.1943542,1641.36719,0.409510775,0
6131.51,178.98,201.9,4870.862192,187.0805512,154.7629028,1886.85146,0.38967385,0
5000.38,141.8,136.98,4914.034795,171.9870342,148.8352685,1925.160973,0.399782567,0
3625.8,113.31,76.79,4484.623197,152.4280228,124.820179,1712.677315,0.393188378,0
3905.18,149.13,166.64,4291.475464,151.3286818,138.7601193,1602.134877,0.398792252,0
4370.87,355.88,162.5,4317.94031,219.5124546,146.6734129,1555.826585,0.409194835,0
5877.38,270.58,212.79,4837.75354,236.5349697,168.7122753,1817.79439,0.399463223,0
5906.81,308.86,190.68,5194.105693,260.6433131,176.0348502,1995.89626,0.416308815,0
4047.95,175.46,84.62,4812.053795,232.2488754,145.5632334,1794.40084,0.41753921,0
3709.47,57.91,76.46,4444.525864,174.135917,122.5288223,1634.183893,0.42502614,0
3991.67,243.32,150.75,4293.573909,197.197278,131.9358815,1556.305929,0.426684093,0
4404.7,225.79,162.36,4330.615939,206.7281853,142.0772544,1628.033953,0.427789396,0
6709.41,205.16,226.82,5123.547293,206.2054569,170.3248362,1882.659302,0.401859597,0
4560.45,215.46,57.1,4935.848195,209.2903046,132.5832242,1713.116201,0.427906398,0
3119.87,236.51,118.8,4330.52213,218.3635364,127.9888161,1566.484134,0.448604265,0
2265.44,6.06,1.67,3642.16142,147.5956909,85.88254407,1254.086089,0.36906951,0
3800.96,0,9.78,3695.09428,98.39712728,60.51502938,1143.940726,0.329379673,0
1405.28,295.19,135.27,2931.822853,163.9947515,85.43335292,981.0838175,0.396253116,0
1692.93,31.8,44,2518.858569,119.9298343,71.62223528,887.8492117,0.427502077,0
3403.55,291.59,148.79,2813.755713,177.1498896,97.34482352,988.7628078,0.408334718,0
5697.96,391.52,208.97,3775.157142,248.606593,134.5532157,1428.955205,0.425556479,0
4845.93,160.77,154.15,4132.081428,219.3277287,141.0854771,1552.73347,0.417037652,0
4277.58,205.45,100.37,4180.580952,214.7018191,127.5136514,1525.952313,0.424691768,0
2822.99,61.53,63.67,3728.050635,163.6445461,106.2324343,1378.004876,0.433127846,0
4827.47,100.41,197.1,4094.523756,142.5663641,136.5216229,1534.65325,0.395418564,0
4486.77,247.62,200.43,4225.272504,177.5842427,157.8244152,1567.6755,0.420279042,0
4418.11,52.77,72.96,4289.55167,135.9794951,129.5362768,1527.263667,0.396852695,0
5973.79,432.96,201.21,4850.964446,234.9729968,153.4275179,1747.025778,0.387901797,0
4335.76,251.06,94.62,4679.229631,240.3353312,133.8250119,1601.427185,0.371934531,0
5752.44,153.5,137.34,5036.966421,211.3902208,134.9966746,1770.511457,0.374623021,0
6216.6,162.69,163.62,5430.177614,195.1568139,144.5377831,1978.284305,0.39974868,0
1957.29,105.75,55.69,4272.548409,165.3545426,114.9218554,1514.736203,0.369832454,0
3645.05,147.85,76.27,4063.382273,159.519695,102.0379036,1442.674135,0.389888302,0
5954.5,168.95,144.41,4693.754849,162.66313,116.1619357,1697.489424,0.386592202,0
6131.7,160.71,133.37,5173.069899,162.0120867,121.8979572,1911.309616,0.404394801,0
6180.54,329.74,160.23,5508.893266,217.9213911,134.6753048,2039.763077,0.409596534,0
3956.5,169.71,78.8,4991.428844,201.8509274,116.0502032,1795.192051,0.406397689,0
6741.81,138.18,156.16,5574.889229,180.6272849,129.4201355,2034.121368,0.41759846,0
6039.33,241.17,140.84,5729.70282,200.80819,133.226757,2053.514245,0.401732306,0
1238.83,38.23,27.09,4232.745213,146.61546,97.84783798,1522.929497,0.411154871,0
3246.53,58.58,65.59,3904.006809,117.2703067,87.09522532,1447.422998,0.424103247,0
3868.09,116.74,62.15,3892.034539,117.0935378,78.78015021,1402.728665,0.412735498,0
3480.5,182.12,127.63,3754.856359,138.7690252,95.06343348,1348.52911,0.411823665,0
5136.22,115.97,192.45,4215.310906,131.1693501,127.5256223,1624.90274,0.407882444,0
3381.48,59.82,76.22,3937.367271,107.3862334,110.4237482,1517.551827,0.395254962,0
3647.59,49.64,64.44,3840.774847,88.13748894,95.09583214,1473.687884,0.410169975,0
1949.39,657.63,116.4,3210.313231,277.968326,102.1972214,1166.55859,0.360113317,0
5896.53,204.98,127.47,4105.718821,253.638884,110.621481,1508.56906,0.373408878,0
4494.5,266.46,136.63,4235.312547,257.9125893,119.2909873,1486.932707,0.375605919,0
6023.48,182.85,159.77,4822.22,256.766,176.53,1777.036,0.396,0
3196.87,127.98,134.63,4280.436667,213.8373333,162.5633333,1573.104,0.374,0
3797.24,182.59,50.26,4119.371111,203.4215556,125.1288889,1453.466,0.389333333,0
3715.7,120.04,76.52,3984.814074,175.6277037,108.9259259,1411.880667,0.412888889,0
1691.38,151.23,31.96,3220.336049,167.4951358,83.27061728,1131.340444,0.418592593,0
1023.83,136.88,5.98,2488.167366,157.2900905,57.50707819,873.1236296,0.375728395,0
2531.28,134.08,65.71,2502.538244,149.5533937,60.24138546,849.7024198,0.417152263,0
1910.93,77.6,116.4,2305.335496,125.5689291,78.96092364,811.7516132,0.384768176,0
2856.1,50.51,90.13,2488.923664,100.5492861,82.68394909,894.0710754,0.423178784,0
5113.9,378.93,139.39,3363.915776,193.3428574,101.5859661,1155.490717,0.428785856,0
4197.89,305.94,154.02,3641.907184,230.8752383,119.0639774,1249.193811,0.439190571,0
7458.54,363.03,203.4,4914.118123,274.9268255,147.1759849,1731.402541,0.40946038,0
820.67,148.13,19.93,3549.635415,232.661217,104.7606566,1236.811694,0.35630692,0
3525.12,151.74,49.14,3541.46361,205.687478,86.22043774,1216.887796,0.40087128,0
3164.79,73.39,96.34,3415.90574,161.5883187,89.59362516,1187.181864,0.400580853,0
2859.66,67.61,144.03,3230.490493,130.2622124,107.7390834,1149.094576,0.407053902,0
2490.57,29.56,23.59,2983.850329,96.6948083,79.68938896,1047.036384,0.381369268,0
815.41,156.1,29.2,2261.036886,116.4965389,62.85959264,767.424256,0.320912845,0
5176.24,357.51,121.75,3232.771257,196.8343592,82.48972843,1096.726171,0.36727523,0
3527.44,62.51,148.06,3330.994172,152.0595728,104.3464856,1190.037447,0.388183487,0
2619.59,116.86,121.24,3093.859448,140.3263819,109.9776571,1127.368298,0.382122325,0
2392.33,372.33,151.33,2860.016298,217.6609213,123.7617714,1050.355532,0.401414883,0
2950.29,45.93,98.35,2890.107532,160.4172808,115.2911809,1081.507021,0.414276589,0
4012.96,98.63,80.88,3264.391688,139.8215206,103.8207873,1217.368014,0.416184392,0
4992.36,239.41,146.37,3840.381125,173.0176804,118.0038582,1415.452009,0.424122928,0
3207.86,71.31,111.48,3629.54075,139.1151202,115.8292388,1344.518006,0.409415286,0
5868.46,268,201.4,4375.847167,182.0767468,144.3528259,1596.998671,0.40961019,0
3751.5,115.43,126.04,4167.731445,159.8611646,138.2485506,1527.919114,0.406406794,0
3174.47,139.01,85.12,3836.644296,152.9107764,120.5390337,1386.016076,0.424271196,0
5868.46,268,201.4,4513.916198,191.2738509,147.4926891,1624.664051,0.41951413,0
835.35,64.29,25.69,3287.727465,148.9459006,106.8917928,1182.7727,0.38300942,0
2409.42,163.39,121,2994.95831,153.7606004,111.5945285,1079.235134,0.39200628,0
3992.45,28.92,114.19,3327.45554,112.1470669,112.4596857,1233.550089,0.398004187,0
5990.84,173.04,230.79,4215.25036,132.4447113,151.9031238,1619.460059,0.388669458,0
5448.15,253.91,111.85,4626.216907,172.9331409,138.5520825,1695.05004,0.425779639,0
8354.75,447.8,255.57,5869.061271,264.5554272,177.558055,2142.840026,0.433853092,0
4347.46,324.98,78.57,5361.860847,284.6969515,144.5620367,1888.326684,0.425902062,0
5691.15,361.03,147.06,5471.623898,310.141301,145.3946911,1813.99779,0.407268041,0
6759.3,170,246.85,5900.849266,263.427534,179.2131274,2094.475193,0.401512027,0
2722.5,0,39.08,4841.39951,175.618356,132.5020849,1765.906795,0.377674685,0
2146.32,172.91,34.77,3943.039674,174.7155707,99.92472329,1408.001197,0.38844979,0
3970.61,195.47,180.08,3952.229782,181.6337138,126.6431489,1398.574131,0.398966527,0
4118.8,166.26,112.55,4007.753188,176.5091425,121.9454326,1410.729421,0.405977684,0
2536.95,505.02,120.67,3517.485459,286.0127617,121.5202884,1200.006281,0.41065179,0
5877.78,256.81,133.91,4304.250306,276.2785078,125.6501923,1478.124187,0.417101193,0
6311.35,145.7,264.98,4973.283537,232.7523385,172.0934615,1867.572791,0.421400795,0
4366.65,181.73,158.69,4771.072358,215.7448923,167.625641,1772.901861,0.440933864,0
4119.58,203.38,201,4553.908239,211.6232616,178.7504273,1701.741241,0.453955909,0
7299.05,385.19,335.14,5468.955493,269.478841,230.8802849,2050.26416,0.439303939,0
4795.25,319.07,115.54,5244.386995,286.0092274,192.4335233,1884.69944,0.472869293,0
3599.62,303.17,170.48,4696.13133,291.7294849,185.1156822,1735.59296,0.498579529,0
2318.1,0,6.6,3903.45422,194.4863233,125.6104548,1380.891973,0.405719686,0
3991.93,0,3.35,3932.946147,129.6575488,84.85696985,1245.237982,0.357146457,0
3128.2,76.99,71.87,3664.697431,112.1016992,80.5279799,1206.208655,0.371430971,0
4859.84,119.24,109.57,4063.078287,114.4811328,90.20865327,1362.302437,0.390953981,0
2939.3,211.35,182.58,3688.485525,146.7707552,120.9991022,1269.151624,0.400635987,0
3923.69,234.93,172.4,3766.887017,176.1571701,138.1327348,1289.234416,0.407090658,0
5641.41,197.42,166.27,4391.728011,183.2447801,147.5118232,1488.496278,0.411393772,0
4426.69,215.95,71.5,4403.382007,194.1465201,122.1745488,1455.410852,0.410929181,0
3363.59,175.84,69.34,4056.784672,188.0443467,104.5630325,1349.987234,0.430619454,0
5592.12,230.49,116.95,4568.563114,202.1928978,108.6920217,1490.43149,0.43041297,0
5111.73,330.77,196.78,4749.618743,245.0519319,138.0546811,1558.12766,0.450275313,0
7053.07,612.42,148.92,5517.435829,367.5079546,141.6764541,1805.58844,0.430183542,0
6082.05,253.93,230.84,5705.640552,329.6486364,171.3976361,1896.62896,0.406789028,0
3801.74,189.14,101.8,5071.007035,282.8124243,148.198424,1724.16264,0.467859352,0
5045.97,540.64,106.53,5062.661357,368.7549495,134.3089494,1614.82176,0.435239568,0
6708.78,297.28,223.08,5611.367571,344.9299663,163.8992996,1888.15784,0.436826379,0
6788.98,338.59,126.48,6003.905047,342.8166442,151.4261997,2073.015227,0.441217586,0
2211.82,144.09,36.85,4739.876698,276.5744295,113.2341331,1579.946818,0.397478391,0
4489.33,183.64,72.12,4656.361132,245.5962863,99.5294221,1561.657879,0.43165226,0
6927.39,360.65,146.99,5413.370755,283.9475242,115.3496147,1835.085252,0.43443484,0
7537.17,389.39,260.92,6121.303837,319.0950161,163.8730765,2109.796835,0.439623227,0
7825.29,654.44,178.89,6689.299224,430.8766774,168.8787177,2268.79789,0.453082151,0
4148.02,328.16,80.92,5842.20615,396.637785,139.5591451,1960.048593,0.475388101,0
8363.55,474.82,197.47,6682.6541,422.6985233,158.8627634,2218.469062,0.476925401,0
4446.75,312.23,90.85,5937.352733,385.8756822,136.1918423,1917.452708,0.4512836,0
7665.67,446.04,209.16,6513.458489,405.9304548,160.5145615,2109.945139,0.4475224,0
6316.05,320.09,112.25,6447.655659,377.3169699,144.4263743,2165.703426,0.4416816,0
4367.39,242.33,81.49,5754.233773,332.3213132,123.4475829,1931.038951,0.461121067,0
4178.98,227.53,96.98,5229.149182,297.3908755,114.6250553,1759.935967,0.450747378,0
7389.98,185.8,219.62,5949.426121,260.193917,149.6233702,2068.970645,0.437164919,0
2132.35,107.88,56.47,4677.067414,209.4226113,118.5722468,1634.233763,0.454776612,0
3875.79,40.08,81.16,4409.974943,152.9750742,106.1014979,1584.515842,0.459851075,0
3680.61,142.08,123.64,4166.853295,149.3433828,111.9476652,1536.900561,0.436567383,0
7204.29,169.96,165.42,5179.332197,156.2155885,129.7717768,1896.020374,0.447711589,0
4894.69,46.41,224.95,5084.451465,119.6137257,161.4978512,1928.946916,0.445141059,0
5216.94,190.23,200.39,5128.61431,143.1524838,174.4619008,1942.144611,0.440094039,0
826.37,358.1,134.16,3694.532873,214.8016559,161.0279339,1399.446407,0.490062693,0
4491.98,286.32,147,3960.348582,238.6411039,156.3519559,1460.464271,0.476708462,0
4507.28,139.62,168.7,4142.659055,205.6340693,160.4679706,1566.679514,0.484472308,0
2957.55,0,37.73,3747.622703,137.0893795,119.5553137,1540.106343,0.419648205,0
6295.76,480.33,205.62,4597.001802,251.5029197,148.2435425,1562.917562,0.40976547,0
5530.53,97.92,42.77,4908.177868,200.3086131,113.085695,1418.415041,0.359843647,0
6066.3,859,315.42,5294.218579,419.8724087,180.5304633,1479.433361,0.386562431,0
2120.62,28.17,58.59,4236.352386,289.3049392,139.8836422,1363.872241,0.384374954,0
5086.2,844.67,320.62,4519.634924,474.4266261,200.1290948,1438.66816,0.406249969,0
3492.73,95.61,213.7,4177.333283,348.1544174,204.6527299,1460.732107,0.424166646,0
5653.21,1020.74,439.42,4669.292188,572.3496116,282.9084866,1596.001405,0.436111098,0
5691.21,1203.08,438.73,5009.931459,782.5930744,334.8489911,1656.407603,0.450740732,0
5141.43,58.5,251.66,5053.764306,541.2287163,307.1193274,1731.141735,0.473827154,0
5177.73,281.66,170,5095.086204,454.7058108,261.4128849,1686.731157,0.472551436,0
3660.93,343.12,276.99,4617.034136,417.5105406,266.6052566,1643.820771,0.465034291,0
4373.62,377.45,145.44,4535.896091,404.157027,226.2168377,1590.683848,0.480022861,0
3946.96,80.33,129.93,4339.58406,296.2146847,194.1212252,1432.399232,0.446681907,0
5059.11,668.49,284.91,4579.42604,420.3064565,224.3841501,1622.239488,0.484454605,0
4743.76,762.59,333.04,4634.204027,534.400971,260.6027667,1703.032992,0.49630307,0
3722.73,249.42,180.63,4330.379351,439.407314,233.9451778,1771.028661,0.50753538,0
5511.03,221.65,180.94,4723.929567,366.8215427,216.2767852,1889.985774,0.50835692,0
4395.3,653.93,300.83,4614.386378,462.5243618,244.4611901,1858.040516,0.50557128,0
6142.08,285.56,254.98,5123.617586,403.5362412,247.9674601,2005.887011,0.513714187,0
5536.67,267.8,189.58,5261.301724,358.2908275,228.5049734,2009.594674,0.509142791,0
6093.72,212.15,193,5538.774482,309.5772183,216.6699823,2065.146449,0.519428527,0
5029.74,163.08,102.51,5369.096322,260.7448122,178.6166548,2007.564299,0.509619018,0
5317.94,269.33,144.95,5352.044214,263.6065415,167.3944366,1992.549533,0.489746012,0
6597.25,287.39,285.12,5767.11281,271.534361,206.636291,2142.483022,0.503164008,0
5506.78,316.26,176.46,5680.335206,286.4429073,196.5775274,2124.612015,0.485442672,0
5629.61,176.66,148.73,5663.426804,249.8486049,180.6283516,2115.921343,0.483628448,0
5755.61,68.02,160.7,5694.154536,189.2390699,173.9855677,2187.190895,0.485752299,0
5385.71,305.94,210.13,5591.339691,228.1393799,186.0337118,2096.920597,0.493834866,0
5472.04,302.47,151.64,5551.573127,252.9162533,174.5691412,2006.210398,0.492556577,0
5294.77,315.83,157.93,5465.972085,273.8875022,169.0227608,1980.023599,0.488371051,0
5537.16,299.36,123.49,5489.70139,282.3783348,153.8451739,1945.819066,0.502247368,0
6012.53,481.57,174.2,5663.977593,348.7755565,160.6301159,2025.319377,0.504831578,0
5501.22,190.1,152.77,5609.725062,295.8837044,158.0100773,2009.169585,0.489887719,0
6886.2,392.56,166,6035.216708,328.1091362,160.6733849,2111.469723,0.493258479,0
7244.09,311.18,230.44,6438.174472,322.4660908,183.9289232,2328.179815,0.495505653,0
4819.14,279.55,158,5898.496315,308.1607272,175.2859488,2106.566544,0.450337102,0
6953.9,462.79,169.14,6250.297543,359.7038181,173.2372992,2164.024362,0.453558068,0
6899.48,293.35,206.71,6466.691695,337.5858788,184.3948661,2252.499575,0.439038712,0
4977.95,165.56,131.41,5970.444464,280.2439192,166.7332441,2076.839717,0.466025808,0
5336.83,253,167.61,5759.239642,271.1626128,167.0254961,2001.953144,0.460683872,0
4530.92,220.56,123.3,5349.799762,254.2950752,152.4503307,1806.968763,0.433789248,0
2797.36,102.19,79.25,4498.986508,203.5933835,128.0502205,1553.932509,0.392526165,0
4691.01,225.26,150.29,4562.994338,210.815589,135.4634803,1584.945006,0.42168411,0
5343.26,331.43,159.27,4823.082892,251.0203926,143.3989869,1653.150004,0.434456073,0
5724.97,236.84,161.87,5123.711928,246.2935951,149.5559913,1792.520003,0.452970716,0
4277.04,417.72,69.09,4841.487952,303.4357301,122.7339942,1664.626668,0.371980477,0
2699.04,188.49,108.97,4127.338635,265.1204867,118.1459961,1419.174446,0.384653651,1
4708.39,227.47,107.35,4321.022423,252.5703245,114.5473307,1503.136297,0.409769101,0
5955.7,117.07,153.39,4865.914949,207.4035496,127.4948872,1723.907531,0.419846067,0
1108.58,79.12,36.86,3613.469966,164.6423664,97.28325811,1262.155021,0.379897378,0
4259.61,181.01,112.85,3828.849977,170.0982443,102.4721721,1358.140014,0.423264919,0
5084.8,340.45,135.44,4247.499985,226.8821629,113.461448,1462.823343,0.432176613,0
5997.53,410.5,190.12,4830.843323,288.0881086,139.0142987,1689.455562,0.451451075,0
5828.27,425.64,140.19,5163.318882,333.938739,139.4061991,1755.197041,0.460967383,0
4876.93,456.74,112.94,5067.855921,374.8724927,130.5841328,1676.064694,0.427311589,0
4776.03,199.14,131.21,4970.580614,316.2949951,130.7927552,1656.366463,0.431541059,0
2612.7,171.92,72.45,4184.62041,268.1699968,111.3451701,1377.534308,0.411027373,0
3202.41,217.84,95.16,3857.21694,251.3933312,105.9501134,1283.559539,0.457351582,0
3117.5,58.01,36.33,3560.124,77.94,84.552,1287.464,0.354,0
2543.08,49.16,86.87,3221.109333,68.34666667,85.32466667,1153.659333,0.339333333,0
1305.15,84.52,32.87,2582.456222,73.73777778,67.83977778,931.3995556,0.349555556,0
5971.78,174.12,161.72,3712.230815,107.1985185,99.13318519,1374.60637,0.319703704,0
883.24,52.74,13.71,2769.233877,89.04567901,70.65879012,1020.594247,0.299802469,0
2313.76,111.3,50.44,2617.409251,96.46378601,63.91919342,936.4028313,0.359868313,0
1412.3,2.22,23.88,2215.706167,65.04919067,50.57279561,830.3418875,0.296578875,0
3890.44,182.55,100.99,2773.950778,104.2161271,67.37853041,1065.404592,0.311052583,0
1205.47,2.76,31.79,2251.123852,70.39741808,55.51568694,864.8630611,0.280701722,0
3830.1,126.76,117.49,2777.449235,89.18494538,76.17379129,1045.022041,0.307134482,0
3806.91,103.35,62.65,3120.602823,93.90663026,71.66586086,1120.288027,0.341422988,0
5224.61,197.81,145.67,3821.938549,128.5410868,96.33390724,1423.968685,0.310948658,0
3297.59,0,63.78,3647.155699,85.69405789,85.48260483,1363.059123,0.323965772,0
534.01,43.27,38.04,2609.440466,71.55270526,69.66840322,991.4660821,0.299310515,0
2223.31,111.86,41.83,2480.730311,84.98847017,60.38893548,899.9940547,0.329540343,0
1934.55,33.03,39.76,2298.670207,67.66898012,53.51262365,857.4160365,0.343026895,0
1098.69,0,29.26,1898.676805,45.11265341,45.42841577,694.6940243,0.278684597,0
2102.26,61.46,45.98,1966.53787,50.56176894,45.61227718,691.9026829,0.275789731,0
1842.45,58.85,37.52,1925.175247,53.32451263,42.91485145,727.8617886,0.293859821,0
805.5,48.11,19.55,1551.950164,51.58634175,35.12656764,580.2411924,0.289239881,0
801.89,168.58,23.21,1301.93011,90.58422783,31.15437842,462.3607949,0.402826587,0
4992.24,330.94,119.8,2532.033406,170.7028186,60.70291895,849.6338633,0.398551058,0
3684.47,36.11,89.64,2916.178938,125.8385457,70.34861263,995.4325755,0.399034039,0
1231.01,5.53,24.69,2354.455958,85.73569714,55.12907509,804.531717,0.306022692,0
3969.31,212.21,131.02,2892.740639,127.8937981,80.42605006,1012.221145,0.290681795,0
1830.03,35.22,67.03,2538.503759,97.00253206,75.96070004,892.7107631,0.277121197,0
1090.44,109.7,29.14,2055.81584,101.2350214,60.35380003,714.3371754,0.228080798,0
1886.36,0,24.81,1999.33056,67.49001425,48.50586668,721.0581169,0.278720532,0
1912.62,33.02,43.69,1970.42704,56.0000095,46.90057779,746.702078,0.309147021,0
944.1,26.2,5.48,1628.318027,46.066673,33.09371853,635.0347186,0.296098014,0
944.1,26.2,5.48,1400.245351,39.44444867,23.88914568,560.5898124,0.287398676,0
944.1,26.2,5.48,1248.196901,35.02963244,17.75276379,510.959875,0.281599117,0
3052.25,170.28,108.23,1849.547934,80.1130883,47.91184253,720.6165833,0.314399412,0
177.35,10.39,6.58,1292.148623,56.87205886,34.13456168,502.6177222,0.369599608,0
2478.52,81.52,52.13,1687.605748,65.08803924,40.13304112,606.5451481,0.373066405,0
744.62,73.46,21.69,1373.277166,67.87869283,33.98536075,494.9034321,0.34204427,0
1842.45,58.85,37.52,1529.66811,64.86912855,35.16357383,596.5289547,0.338029513,0
3279.85,161.01,69.61,2113.062074,96.9160857,46.64571589,769.2226365,0.328686342,0
2654.78,95.74,80.38,2293.634716,96.52405713,57.89047726,862.7217577,0.339124228,0
806.44,4.51,24.17,1797.903144,65.85270476,46.65031817,682.6578384,0.296082819,0
6219.9,185.72,169.99,3271.902096,105.8084698,87.76354545,1261.625226,0.300721879,0
3514.84,99.96,96.2,3352.881397,103.8589799,90.57569697,1280.91015,0.320481253,0
4241.86,482.09,170.85,3649.207598,229.9359866,117.333798,1352.8601,0.346987502,0
3842.19,101.2,66.01,3713.535065,187.0239911,100.2258653,1371.510067,0.324658335,0
5883.87,211.89,134.73,4436.980044,195.3126607,111.7272435,1680.153378,0.31643889,0
4065.56,85.16,70.98,4313.173362,158.5951071,98.14482903,1604.018919,0.354292593,0
3674.44,194.33,59.33,4100.262242,170.5067381,85.20655269,1506.649279,0.362861729,0
4497.65,205.54,122.85,4232.724828,182.1844921,97.75436846,1538.106186,0.355241153,0
4667.54,80.73,106.59,4377.663218,148.366328,100.699579,1669.410791,0.330160768,0
1912.62,33.02,43.69,3555.982146,109.917552,81.69638598,1378.937194,0.343440512,0
3928.32,97.67,142.11,3680.094764,105.8350347,101.8342573,1423.861463,0.382293675,0
3442.2,78.03,51.52,3600.796509,96.56668979,85.06283821,1352.947642,0.378195783,0
2831.99,88.58,84.76,3344.527673,93.90445986,84.96189214,1280.305094,0.395463855,0
5838.67,163.92,113.46,4175.908449,117.2429732,94.46126143,1613.49673,0.36364257,0
4837.6,305.09,79.76,4396.472299,179.8586488,89.56084095,1534.984486,0.40242838,0
3239.1,162.33,91.23,4010.681533,174.0157659,90.1172273,1457.999658,0.434952253,0
2385.2,0,1.07,3468.854355,116.0105106,60.4348182,1194.449772,0.363301502,0
3895.61,0,5.5,3611.106237,77.34034039,42.12321213,1120.279848,0.328867668,0
1285.02,8.19,26.03,2835.744158,54.29022693,36.75880809,932.0765652,0.335911779,0
3376.63,53.96,99.53,3016.039439,54.18015129,57.68253873,1068.301043,0.323941186,0
1608.26,45.16,34.81,2546.779626,51.17343419,50.05835915,918.914029,0.349294124,0
3859.96,153.26,78.42,2984.506417,85.20228946,59.51223943,1062.042686,0.366196083,0
3030.39,122.2,38.72,2999.800945,97.53485964,52.58149296,1068.255124,0.394130722,0
5025.54,77.07,67.74,3675.047297,90.71323976,57.63432864,1285.616749,0.402753814,0
3745.12,122.48,93.09,3698.404864,101.3021598,69.45288576,1302.827833,0.39516921,0
843.77,0.55,38.43,2746.85991,67.71810656,59.11192384,981.2452219,0.456779473,0
1973.1,32.49,68.92,2488.93994,55.97540437,62.38128256,917.0001479,0.444519649,0
3449.33,48.24,83.93,2809.06996,53.39693625,69.56418837,1051.590099,0.373013099,0
4269.29,362.74,122.67,3295.809973,156.5112908,87.26612558,1216.503399,0.438675399,0
3892.96,194.34,80.68,3494.859982,169.1208606,85.07075039,1232.872266,0.402450266,0
4704.68,102.25,102.35,3898.133321,146.8305737,90.83050026,1447.864844,0.364966844,0
762.34,58.52,45.6,2852.868881,117.3937158,75.75366684,1085.159896,0.396644563,0
2043.31,150.3,39.49,2583.015921,128.3624772,63.66577789,933.8765974,0.384429709,0
4421.94,262.79,160.31,3195.990614,173.1716515,95.8805186,1195.641065,0.426286472,0
1757.69,88.1,59.16,2716.557076,144.8144343,83.64034573,1026.194043,0.400857648,0
5311.32,95.54,106.82,3581.478051,128.3896229,91.36689715,1406.546029,0.370571765,0
4027.07,177.8,147.62,3730.0087,144.8597486,110.1179314,1504.070686,0.390381177,0
5479.46,68.28,127.54,4313.159134,119.3331657,115.9252876,1782.300457,0.373587451,0
3694.84,327.06,89.93,4107.052756,188.5754438,107.2601917,1622.416972,0.382391634,0
3587.63,23.84,68.85,3933.911837,133.6636292,94.4567945,1545.684648,0.434927756,0
4862.05,176.19,136.28,4243.291225,147.8390861,108.397863,1656.349765,0.389951837,0
5241.2,123.41,128.22,4575.927483,139.6960574,115.005242,1791.243177,0.389967892,0
3716.86,105.97,60.72,4289.571655,128.4540383,96.91016133,1642.748784,0.413311928,0
3932.46,116.98,112.79,4170.534437,124.6293589,102.2034409,1644.592523,0.425541285,0
5199.37,102.09,115.53,4513.479625,117.1162392,106.6456273,1787.961682,0.380360857,0
1342.22,46.86,47.68,3456.393083,93.69749283,86.99041817,1379.037788,0.380240571,0
3006.53,58.36,43.19,3306.438722,81.91832855,72.39027878,1306.861859,0.376827047,0
3751.99,143.53,113.76,3454.955815,102.4555524,86.18018585,1354.507906,0.357884698,0
4703.69,89.25,124.64,3871.200543,98.05370158,99.0001239,1506.298604,0.381923132,0
